index,メーカー,モデル名,url,本体価格,支払価格,走行距離,登録済未使用車,禁煙車,車検,年式（初度登録）,排気量,乗車定員,駆動方式,燃料,ドア,ミッション,過給器,車体色,車台番号下3桁,その他仕様,全体のサイズ,荷台寸法,全長×全幅×全高,車両重量,駆動形式,使用燃料,最高出力,WLTCモード燃費,JC08モード燃費,10/15モード燃費,保証,法定整備,外装,内装,修復歴
67,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/15/965022100300208212003.html,77.5万円,86万円,8.1万km,0,1,2024年5月,2017,660,4,2WD,ガソリン,5D,インパネAT,0,フレンチミントパールメタリック,81,−,−,−,3395x1475x1525mm,680,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,35.6km/リットル,−,1,1,4,4,無し
68,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/15/965022092800207334001.html,189.9万円,198.6万円,1.9万km,0,1,2024年9月,2020,660,4,2WD,ガソリン,5D,インパネAT,0,ブラックマイカメタリック×シャイニングホワイトパール,259,−,−,−,3395x1475x1755mm,920,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,20km/リットル,24.8km/リットル,−,1,1,4,4,無し
69,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/16/700070039330220930001.html,49.8万円,59万円,1.9万km,0,1,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,ホワイト,145,−,−,−,3395x1475x1490mm,730,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,−,35.2km/リットル,−,0,1,5,4,無し
70,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/14/965022093001200214004.html,145.9万円,153.9万円,1.5万km,0,1,2023年9月,2020,660,4,2WD,ガソリン,5D,CVT,0,ブリリアントスポーティブルー・メタリック,986,−,−,−,3395x1475x1790mm,890,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,5,5,無し
71,ダイハツ,ウェイク,https://www.goo-net.com/usedcar/spread/goo/12/965022092800404141005.html,151.9万円,159.6万円,1.0万km,0,1,2023年3月,2018,660,4,2WD,ガソリン,5D,CVT,1,ミストブルーマイカメタリック,721,−,−,−,3395x1475x1835mm,1020,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,23.8km/リットル,−,1,1,5,4,無し
72,日産,モコ,https://www.goo-net.com/usedcar/spread/goo/14/965022093001200214005.html,29.9万円,37.3万円,3.3万km,0,1,2022年11月,2009,660,4,2WD,ガソリン,5D,インパネAT,0,ミステリアスバイオレット（Ｐ）,437,−,−,−,3395x1475x1620mm,820,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,21.0km/リットル,1,1,4,4,無し
73,ダイハツ,タフト,https://www.goo-net.com/usedcar/spread/goo/19/965022092900804321005.html,149.9万円,160.6万円,4km,1,1,2025年9月,2022,660,4,2WD,ガソリン,5D,インパネAT,0,フォレストカーキメタリック,180,−,−,−,3395x1475x1630mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,20.5km/リットル,25.7km/リットル,−,1,0,5,5,無し
74,ダイハツ,アトレー,https://www.goo-net.com/usedcar/spread/goo/14/965022093001200214008.html,169.9万円,181.3万円,6km,1,1,2024年5月,2022,660,4,2WD,ガソリン,5D,CVT,0,ブラックマイカメタリック,99,−,−,−,,,,ガソリン,,,,,1,0,5,5,無し
75,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/16/700070124530220930003.html,153.8万円,168万円,3km,0,1,新車未登録,2022,660,4,2WD,ハイブリッド,5D,インパネAT,1,オフブルーソフトベージュ２トーン,623,−,−,−,3395x1475x1680mm,830,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,22.6km/リットル,−,−,1,1,5,5,無し
76,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/16/965022100200710067012.html,252.9万円,265.1万円,7km,1,1,2025年8月,2022,660,4,4WD,ガソリン,3D,4AT,1,ジャングルグリーン,197,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,0,5,5,無し
77,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/15/965022093000207316002.html,79.9万円,87.5万円,2.8万km,0,1,2023年1月,2014,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムブルームーン・パール,664,−,−,−,3395x1475x1610mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
78,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/700052021630220929001.html,59万円,70万円,4.1万km,0,1,2023年8月,2016,660,4,2WD,ガソリン,5D,CVT,0,ホワイト,234,−,−,−,3395x1475x1750mm,920,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,4,4,無し
79,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/16/939022093000701990001.html,124.8万円,130.8万円,5.9万km,0,1,2023年11月,2016,660,4,2WD,ガソリン,5D,CVT,0,パールホワイト３,783,−,−,−,3395x1475x1750mm,940,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,4,4,無し
80,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/15/965022092800207490009.html,129.9万円,138.4万円,5.3万km,0,1,2024年3月,2013,660,4,4WD,ガソリン,3D,5MT,1,パールホワイト,340,−,−,−,3395x1475x1680mm,980,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,14.8km/リットル,16.4km/リットル,1,1,4,4,無し
81,スズキ,エブリイワゴン,https://www.goo-net.com/usedcar/spread/goo/15/965022100300207965005.html,180.8万円,189.2万円,1.1万km,0,1,2024年3月,2021,660,4,2WD,ガソリン,5D,インパネAT,1,ブルーイッシュブラックパール３,517,−,−,−,3395x1475x1815mm,950,FR,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,16.2km/リットル,−,1,1,5,4,無し
82,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/15/965022100300208212008.html,79.4万円,87万円,4.2万km,0,1,2023年6月,2017,660,4,2WD,ガソリン,5D,インパネAT,0,シルキーシルバーメタリック,205,−,−,−,3395x1475x1895mm,870,FR,無鉛レギュラーガソリン,49ps(36kW)/6200rpm,17.2km/リットル,20.5km/リットル,−,1,1,4,4,無し
83,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/11/965022100100903999003.html,255.8万円,264.6万円,0.3万km,0,1,2024年8月,2021,660,4,4WD,ガソリン,3D,4AT,1,ブルーイッシュブラックパール３,975,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,1,5,5,無し
84,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022093000504300002.html,159.8万円,170.6万円,3.1万km,0,1,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,1,ブリリアントスポーティブルーメタリック,680,−,−,−,3395x1475x1790mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,4,4,無し
85,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/11/965022092900903999005.html,249.9万円,263万円,8km,1,1,2025年9月,2022,660,4,4WD,ガソリン,3D,4AT,0,ピュアホワイトパール,408,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,0,5,5,無し
86,スズキ,アルトワークス,https://www.goo-net.com/usedcar/spread/goo/15/965022092800203916001.html,192.5万円,201万円,1.4万km,0,1,2024年7月,2021,660,4,4WD,ガソリン,5D,5MT,1,ブルーイッシュブラックパール３,481,−,−,−,3395x1475x1500mm,720,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.0km/リットル,−,1,1,5,5,無し
87,ホンダ,Ｎ−ＷＧＮカスタム,https://www.goo-net.com/usedcar/spread/goo/15/965022100300208212002.html,86.5万円,94.8万円,5.4万km,0,1,2024年1月,2015,660,4,2WD,ガソリン,5D,インパネAT,0,カトラリーシルバー・メタリック,520,−,−,−,3395x1475x1655mm,830,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,29.2km/リットル,−,1,1,4,4,無し
88,ダイハツ,タフト,https://www.goo-net.com/usedcar/spread/goo/11/965022100300903999001.html,159.6万円,168.6万円,0.8万km,0,1,2024年11月,2021,660,4,2WD,ガソリン,5D,インパネAT,1,フォレストカーキメタリック,438,−,−,−,3395x1475x1630mm,840,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,20.2km/リットル,25.4km/リットル,−,1,1,5,5,無し
89,ダイハツ,タフト,https://www.goo-net.com/usedcar/spread/goo/15/965022100300208212001.html,168.9万円,179.6万円,10km,1,1,2025年9月,2022,660,4,2WD,ガソリン,5D,インパネAT,0,シャイニングホワイトパール,861,−,−,−,3395x1475x1630mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,20.5km/リットル,25.7km/リットル,−,1,0,5,5,無し
90,スズキ,スペーシアカスタム,https://www.goo-net.com/usedcar/spread/goo/15/965022100100207334003.html,179.9万円,188.3万円,3.4万km,0,1,2024年2月,2019,660,4,2WD,ハイブリッド,5D,インパネAT,0,ピュアホワイトパール,289,−,−,−,3395x1475x1785mm,890,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,28.2km/リットル,−,1,1,4,4,無し
91,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/16/700070039330221002003.html,49.8万円,59万円,8.1万km,0,1,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,シルバー,603,−,−,−,3395x1475x1620mm,840,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,26.8km/リットル,−,0,1,3,4,無し
92,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/19/965022092806300710003.html,95.5万円,103.2万円,1.7万km,0,1,2023年11月,2016,660,4,2WD,ハイブリッド,5D,インパネAT,0,フィズブルーパールメタリック,871,−,−,−,3395x1475x1735mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,32.0km/リットル,−,1,1,5,4,無し
93,スズキ,スペーシアカスタム,https://www.goo-net.com/usedcar/spread/goo/16/700070124530220930001.html,153.8万円,164万円,16km,0,1,新車未登録,2022,660,4,2WD,ハイブリッド,5D,インパネAT,0,ピュアホワイトパール,630,−,−,−,3395x1475x1785mm,880,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,21.2km/リットル,28.2km/リットル,−,1,1,5,5,無し
94,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/16/965022092900700231002.html,179.9万円,187.3万円,1.9万km,0,1,2023年1月,2020,660,4,2WD,ガソリン,5D,インパネAT,1,ブラックマイカメタリック,856,−,−,−,3395x1475x1755mm,920,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,20km/リットル,24.8km/リットル,−,1,1,5,4,無し
95,スズキ,エブリイワゴン,https://www.goo-net.com/usedcar/spread/goo/16/700070124530220928001.html,163.8万円,178万円,41km,0,1,新車未登録,2022,660,4,2WD,ガソリン,5D,インパネAT,1,パールホワイト,835,−,−,−,3395x1475x1815mm,970,FR,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,16.2km/リットル,−,1,1,5,5,無し
96,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/15/965022092800203916004.html,199.9万円,210万円,20km,1,1,2025年3月,2022,660,4,2WD,ハイブリッド,5D,インパネAT,0,フェニックスレッドパール,394,−,−,−,3395x1475x1680mm,830,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,25km/リットル,30.4km/リットル,−,1,0,5,5,無し
97,日産,ルークス,https://www.goo-net.com/usedcar/spread/goo/11/965022100400903590004.html,209.9万円,218.5万円,1.6万km,0,1,2024年8月,2021,660,4,2WD,ハイブリッド,5D,インパネAT,0,フローズンバニラパール（Ｍ）,477,−,−,−,3395x1475x1780mm,1010,FF,無鉛レギュラーガソリン,64ps(47kW)/5600rpm,18.8km/リットル,22.6km/リットル,−,1,1,5,5,無し
98,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/16/965022100100700231002.html,119.9万円,130.5万円,0.3万km,0,1,車検整備付,2019,660,4,2WD,ガソリン,5D,インパネAT,0,ホワイト,525,−,−,−,3395x1475x1755mm,880,FF,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,21.2km/リットル,27.2km/リットル,−,1,1,5,5,無し
99,ダイハツ,ムーヴキャンバス,https://www.goo-net.com/usedcar/spread/goo/15/965022092900203916001.html,174.9万円,183.9万円,0.4万km,0,1,2024年11月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,パールホワイトＩＩＩ×ナチュラルベージュマイカメタリック,91,−,−,−,3395x1475x1655mm,920,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,20.6km/リットル,28.6km/リットル,−,1,1,5,5,無し
100,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/13/700055089530220930002.html,65.9万円,79.8万円,9.2万km,0,0,車検整備付,2015,660,4,2WD,ハイブリッド,5D,インパネAT,0,オレンジＩＩ,53,−,−,−,3395x1475x1665mm,790,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,32.0km/リットル,−,1,1,4,4,無し
101,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/15/965022100300207490001.html,89.9万円,98.2万円,4.1万km,0,1,2023年12月,2015,660,4,2WD,ガソリン,5D,インパネAT,0,メテオライトグレーイリュージョナルパール,817,−,−,−,3395x1475x1630mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,31.0km/リットル,−,1,1,4,4,無し
102,ダイハツ,タフト,https://www.goo-net.com/usedcar/spread/goo/10/965022092800310464009.html,162.9万円,175.1万円,6km,1,1,2025年9月,2022,660,4,4WD,ガソリン,5D,インパネAT,0,サンドベージュメタリック,765,−,−,−,3395x1475x1630mm,880,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,19.7km/リットル,−,−,1,0,5,5,無し
103,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/16/965022093000710099002.html,49.9万円,60万円,5.9万km,0,1,車検整備付,2012,660,4,2WD,ガソリン,5D,CVT,0,ホワイト,671,−,−,−,3395x1475x1750mm,930,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,20.5km/リットル,1,1,4,4,無し
104,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/15/965022100400207965007.html,140.6万円,149万円,0.7万km,0,1,2024年3月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,レーザーブルークリスタルシャイン,193,−,−,−,3395x1475x1630mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,31.0km/リットル,−,1,1,5,5,無し
105,ダイハツ,タフト,https://www.goo-net.com/usedcar/spread/goo/11/965022092900903590001.html,119.9万円,132.3万円,5km,1,1,2025年3月,2022,660,4,2WD,ガソリン,5D,インパネAT,0,サンドベージュメタリック,29,−,−,−,3395x1475x1630mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,20.5km/リットル,25.7km/リットル,−,1,0,5,5,無し
106,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/15/965022100200207776005.html,174.2万円,185.1万円,3.3万km,0,1,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムホワイト・パールＩＩ,338,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,5,4,無し
107,ダイハツ,タフト,https://www.goo-net.com/usedcar/spread/goo/14/965022093001200214002.html,138.9万円,149.6万円,7km,1,1,2025年9月,2022,660,4,2WD,ガソリン,5D,インパネAT,0,フォレストカーキメタリック,36,−,−,−,3395x1475x1630mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,20.5km/リットル,25.7km/リットル,−,1,0,5,5,無し
108,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/14/965022093001200214001.html,179.9万円,187.3万円,2.4万km,0,1,2023年2月,2020,660,4,2WD,ガソリン,5D,CVT,1,シャイニングホワイトパール,236,−,−,−,3395x1475x1755mm,920,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,20km/リットル,25.2km/リットル,−,1,1,5,5,無し
109,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/12/965022092900400383013.html,103.9万円,114.8万円,4.6万km,0,1,車検整備付,2015,660,4,2WD,ハイブリッド,5D,インパネAT,0,サマーブルーメタリック,659,−,−,−,3395x1475x1665mm,800,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,32.0km/リットル,−,1,1,5,4,無し
110,日産,ルークス,https://www.goo-net.com/usedcar/spread/goo/11/965022100300903999008.html,174.9万円,187.8万円,10km,1,1,2025年9月,2022,660,4,2WD,ハイブリッド,5D,インパネAT,0,ブラック（Ｐ）,850,−,−,−,3395x1475x1780mm,970,FF,無鉛レギュラーガソリン,52ps(38kW)/6400rpm,20.8km/リットル,27.2km/リットル,−,1,0,5,5,無し
111,ダイハツ,ムーヴキャンバス,https://www.goo-net.com/usedcar/spread/goo/19/965022092800804740006.html,179.9万円,187.4万円,0.3万km,0,1,2022年12月,2019,660,4,2WD,ガソリン,5D,CVT,0,パールホワイトＩＩＩ×ブルーミングピンクメタリック,155,−,−,−,3395x1475x1655mm,920,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,20.6km/リットル,28.6km/リットル,−,1,1,5,4,無し
112,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/16/700070785430220929001.html,76.8万円,86.8万円,8.0万km,0,1,2024年9月,2013,660,4,2WD,ガソリン,5D,CVT,0,パールホワイト,365,−,−,−,3395x1475x1780mm,960,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,24.2km/リットル,−,1,0,4,4,無し
113,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/13/965022100200503419003.html,249.9万円,260.8万円,1.7万km,0,1,車検整備付,2019,660,4,4WD,ガソリン,3D,4AT,0,シフォンアイボリーメタリック,548,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,1,5,4,無し
114,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/12/965022092800400383002.html,99.9万円,107.9万円,1.9万km,0,1,2023年11月,2020,660,4,2WD,ハイブリッド,5D,インパネAT,0,シルキーシルバーメタリック,820,−,−,−,3395x1475x1650mm,770,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,25.2km/リットル,31.0km/リットル,−,1,1,5,4,無し
115,ダイハツ,タフト,https://www.goo-net.com/usedcar/spread/goo/15/965022100200207965001.html,138.9万円,149.6万円,6km,1,1,2025年9月,2022,660,4,2WD,ガソリン,5D,インパネAT,0,サンドベージュメタリック,121,−,−,−,3395x1475x1630mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,20.5km/リットル,25.7km/リットル,−,1,0,5,5,無し
116,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/11/965022092800903999002.html,199.9万円,210.6万円,5km,1,1,2025年9月,2022,660,4,2WD,ガソリン,5D,インパネAT,0,プラチナホワイト・パール,486,−,−,−,3395x1475x1790mm,910,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.2km/リットル,27.0km/リットル,−,1,0,5,5,無し
