index,メーカー,モデル名,url,本体価格,支払価格,走行距離,登録済未使用車,禁煙車,車検,年式（初度登録）,排気量,乗車定員,駆動方式,燃料,ドア,ミッション,過給器,車体色,車台番号下3桁,その他仕様,全体のサイズ,荷台寸法,全長×全幅×全高,車両重量,駆動形式,使用燃料,最高出力,WLTCモード燃費,JC08モード燃費,10/15モード燃費,保証,法定整備,外装,内装,修復歴
3982,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/15/700060069830220217001.html,113.8万円,122.5万円,1.5万km,0,1,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,アーバンブラウンパールＭ,841,−,−,−,3395x1475x1525mm,680,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,35.6km/リットル,−,1,1,5,5,無し
3983,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/12/700040073830220220001.html,147.8万円,156.6万円,3.7万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,CVT,0,パールＭ,260,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,5,無し
3984,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/17/965022092801000822001.html,154.9万円,165.6万円,6km,1,1,2025年8月,2022,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラック・パール,200,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.2km/リットル,27.0km/リットル,−,1,0,5,5,無し
3985,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/15/700020201030220828004.html,79.8万円,91.5万円,6.4万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,ホワイトパール,650,寒冷地仕様,−,−,3395x1475x1775mm,920,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,4,4,無し
3986,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/16/700070660430220611001.html,79.8万円,84.8万円,5.8万km,0,1,2023年4月,2013,660,4,2WD,ガソリン,5D,CVT,0,パールホワイト,74,−,−,−,3395x1475x1750mm,930,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,25.0km/リットル,−,1,1,4,4,無し
3987,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/16/700070667130220620002.html,119.9万円,134万円,1.1万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,CVT,0,ブラックマイカメタリック,52,寒冷地仕様,−,−,3395x1475x1750mm,930,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,4,4,無し
3988,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/11/965022092900900358012.html,119.9万円,130.8万円,5.0万km,0,1,車検整備付,2015,660,4,4WD,ガソリン,5D,インパネAT,0,コフレピンクパールメタリック,642,−,−,−,3395x1475x1525mm,730,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,33.2km/リットル,−,1,1,4,4,無し
3989,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/15/700060192230211119001.html,45万円,55万円,3.9万km,0,1,2023年10月,2014,660,4,2WD,ガソリン,5D,CVT,0,シルバー,688,−,−,−,3395x1475x1620mm,810,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,29.0km/リットル,−,1,1,4,4,有 軽度
3990,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/939022070700503690008.html,159万円,163.7万円,3.1万km,0,1,2023年5月,2018,660,4,2WD,ガソリン,5D,CVT,1,クリスタルブラック,104,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,5,4,無し
3991,スズキ,アルトラパンショコラ,https://www.goo-net.com/usedcar/spread/goo/13/700056065830220217001.html,84.5万円,93万円,6.7万km,0,0,車検整備付,2015,660,4,2WD,ガソリン,5D,CVT,0,ピンクＩＩ,385,−,−,−,3395x1475x1515mm,800,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,26.0km/リットル,−,1,1,4,4,有 軽度
3992,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/16/700070294030211213005.html,139万円,153.6万円,1.1万km,0,0,なし,2019,660,4,2WD,ガソリン,5D,CVT,1,チタニウムグレーメタリック,301,−,339,−,3395x1475x1775mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.2km/リットル,−,1,1,5,5,無し
3993,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/15/906022041100200920003.html,99万円,106.4万円,2.1万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,ブラック,934,−,−,−,3395x1475x1620mm,830,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,26.8km/リットル,−,1,1,4,4,無し
3994,スズキ,パレット,https://www.goo-net.com/usedcar/spread/goo/15/700020057430220915006.html,20万円,25万円,8.7万km,0,0,2023年8月,2008,660,4,2WD,ガソリン,5D,4AT,0,ワイン,407,−,−,−,3395x1475x1735mm,910,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,20.0km/リットル,1,1,4,4,有 軽度
3995,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/15/700020789230220820001.html,132.9万円,149.9万円,10km,1,1,2025年7月,2022,660,4,2WD,ガソリン,5D,CVT,0,プレミアムアガットブラウンパール,211,−,−,−,,,,ガソリン,,,,,1,0,5,5,無し
3996,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/15/700020659330210405001.html,118万円,132万円,7.5万km,0,0,なし,2011,660,4,4WD,ガソリン,3D,5MT,1,ブラック,448,−,−,−,3395x1475x1680mm,980,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,16.4km/リットル,0,0,4,4,無し
3997,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/16/965022090700701205009.html,129.9万円,140.8万円,2.2万km,0,1,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,ホワイトパール（３Ｐ）,956,−,−,−,3395x1475x1775mm,950,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,4,4,無し
3998,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/13/939022091600709030002.html,43万円,48.6万円,10.3万km,0,1,2024年2月,2015,660,4,2WD,ガソリン,5D,CVT,0,ブライトシルバーＭ,9,−,−,−,3395x1475x1630mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,31.0km/リットル,−,1,1,4,4,無し
3999,スズキ,パレット,https://www.goo-net.com/usedcar/spread/goo/13/993022082700551629001.html,59.8万円,73万円,2.2万km,0,0,なし,2011,660,4,2WD,ガソリン,5D,インパネAT,0,パールホワイト,579,−,339,−,3395x1475x1735mm,930,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,20.2km/リットル,22.5km/リットル,0,1,4,4,無し
4000,三菱,ｅＫワゴン,https://www.goo-net.com/usedcar/spread/goo/15/700020201030220810002.html,59.8万円,69.7万円,3.8万km,0,0,2022年12月,2017,660,4,2WD,ガソリン,5D,CVT,0,レッドメタリック,332,寒冷地仕様,−,−,3395x1475x1620mm,820,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,23.2km/リットル,−,1,1,4,4,無し
4001,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/13/700055162930220422002.html,59.8万円,73万円,0.7万km,0,0,なし,2013,660,4,2WD,ガソリン,5D,インパネAT,0,パープル,447,−,339,−,3395x1475x1635mm,810,FF,無鉛レギュラーガソリン,52ps(38kW)/7200rpm,−,−,27.0km/リットル,0,1,4,4,無し
4002,日産,モコ,https://www.goo-net.com/usedcar/spread/goo/19/917022091300803250002.html,59.8万円,69.2万円,2.8万km,0,1,車検整備付,2011,660,4,2WD,ガソリン,5D,インパネAT,0,ベージュ,305,−,339,−,3395x1475x1625mm,820,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,24.2km/リットル,27.0km/リットル,1,1,4,4,無し
4003,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/16/939022053000706585002.html,74.8万円,81.4万円,2.8万km,0,1,2023年12月,2012,660,4,2WD,ガソリン,5D,CVT,1,パールホワイト３,700,−,−,−,3395x1475x1620mm,850,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,−,22.0km/リットル,1,1,5,4,無し
4004,ダイハツ,タフト,https://www.goo-net.com/usedcar/spread/goo/13/700090343430220703004.html,175.9万円,--万円,6km,1,1,2025年6月,2022,660,4,4WD,ガソリン,5D,CVT,1,フォレストカーキメタリック,676,−,−,−,3395x1475x1630mm,890,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,19.6km/リットル,−,−,0,0,5,5,無し
4005,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/10/700030049830220224007.html,69万円,73万円,6.3万km,0,0,車検整備付,2012,660,4,4WD,ガソリン,5D,インパネAT,0,フェニックスレッドパール,29,寒冷地仕様,−,−,3395x1475x1660mm,850,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,27.8km/リットル,−,1,1,4,4,有 軽度
4006,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/10/939022042400302378002.html,73万円,78.6万円,7.1万km,0,0,2023年11月,2014,660,4,4WD,ガソリン,5D,CVT,0,イノセントピンクＰＭ,677,−,−,−,3395x1475x1740mm,890,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,26.8km/リットル,−,1,0,4,3,無し
4007,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/16/700070245230220708003.html,55万円,60万円,6.2万km,0,0,2024年3月,2013,660,4,4WD,ガソリン,5D,CVT,0,フィズブルーパールメタリック,645,−,−,−,3395x1475x1640mm,830,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,27.8km/リットル,−,1,1,3,4,無し
4008,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/16/700070710930220417001.html,125.8万円,135.8万円,3.8万km,0,1,2023年4月,2016,660,4,2WD,ハイブリッド,5D,インパネAT,1,グリーン,1,−,−,−,3395x1475x1665mm,810,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,27.8km/リットル,−,1,1,4,4,無し
4009,ダイハツ,ミラ,https://www.goo-net.com/usedcar/spread/goo/19/700084032230210708004.html,23.9万円,36.9万円,8.9万km,0,0,車検整備付,2012,660,4,2WD,ガソリン,5D,CVT,0,ホワイト,415,−,−,−,3395x1475x1530mm,750,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,22.0km/リットル,1,1,4,3,無し
4010,ダイハツ,ムーヴコンテ,https://www.goo-net.com/usedcar/spread/goo/19/700080329930220812001.html,24万円,29.8万円,11.3万km,0,1,2023年1月,2012,660,4,2WD,ガソリン,5D,コラムAT,0,ブラウン,24,−,−,−,3395x1475x1645mm,820,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,21.0km/リットル,0,1,3,4,無し
4011,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/939022082500504222001.html,135.8万円,143万円,3.3万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,ファイアークォーツレッドＭ,570,−,−,−,3395x1475x1750mm,940,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,5,5,無し
4012,三菱,ｅＫクロス,https://www.goo-net.com/usedcar/spread/goo/10/700030021130220925001.html,149万円,162万円,0.3万km,0,0,車検整備付,2019,660,4,4WD,ハイブリッド,5D,コラムAT,0,ワイン,120,−,−,−,3395x1475x1660mm,920,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/5600rpm,16.8km/リットル,22.8km/リットル,−,1,1,5,5,無し
4013,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/16/700070892930220121001.html,52.9万円,62.9万円,3.3万km,0,0,2024年1月,2015,660,4,2WD,ガソリン,5D,インパネAT,0,ブラック,399,−,−,−,3395x1475x1640mm,780,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,28.8km/リットル,−,1,0,3,4,無し
4014,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/13/947022091500550653004.html,124万円,131.5万円,3.4万km,0,0,車検整備付,2017,660,4,2WD,ハイブリッド,5D,CVT,0,ミドリ,81,−,−,−,3395x1475x1665mm,790,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,32.0km/リットル,−,1,1,5,4,無し
4015,スズキ,スペーシアカスタム,https://www.goo-net.com/usedcar/spread/goo/16/700071015630220702001.html,89.8万円,99.8万円,6.0万km,0,1,2022年12月,2017,660,4,2WD,ハイブリッド,5D,CVT,0,パールホワイト,95,−,339,−,3395x1475x1785mm,880,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,28.2km/リットル,−,1,1,5,4,有 軽度
4016,マツダ,フレアクロスオーバー,https://www.goo-net.com/usedcar/spread/goo/14/965022091201201239014.html,149.9万円,161.9万円,10km,1,1,2025年8月,2022,660,4,4WD,ハイブリッド,5D,インパネAT,0,クールカーキパールメタリック,719,−,−,−,3395x1475x1680mm,860,フルタイム４WD,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,23.4km/リットル,27.8km/リットル,−,1,0,5,5,無し
4017,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/17/700100199030220906001.html,58万円,63.4万円,4.2万km,0,1,2023年12月,2012,660,4,2WD,ガソリン,5D,CVT,0,パールホワイト,291,−,−,−,3395x1475x1660mm,800,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,28.8km/リットル,−,1,1,5,4,無し
4018,スズキ,エブリイワゴン,https://www.goo-net.com/usedcar/spread/goo/13/971022080100500632001.html,59.8万円,69.8万円,9.4万km,0,1,2024年1月,2011,660,4,2WD,ガソリン,5D,4AT,1,パールホワイト,40,−,−,−,3395x1475x1795mm,970,FR,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,14.4km/リットル,15.2km/リットル,1,1,3,4,無し
4019,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022061100503056006.html,164.8万円,174.6万円,1.0万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラックＰ,811,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,5,5,無し
4020,ダイハツ,キャスト,https://www.goo-net.com/usedcar/spread/goo/11/965022092400900105002.html,128.5万円,136.2万円,3.9万km,0,1,2023年3月,2016,660,4,4WD,ガソリン,5D,インパネAT,0,プラムブラウンクリスタルマイカ,315,−,−,−,3395x1475x1630mm,890,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,26.8km/リットル,−,1,1,4,4,無し
4021,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/13/939022090900504142001.html,86.4万円,92.8万円,0.1万km,0,0,2025年4月,2022,660,4,2WD,ガソリン,5D,CVT,0,ブライトシルバーＭ,385,−,−,−,3395x1475x1500mm,650,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,25km/リットル,35.2km/リットル,−,1,1,5,5,無し
4022,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/13/917022082000505855001.html,45万円,49.9万円,2.1万km,0,0,2022年11月,2013,660,4,2WD,ガソリン,5D,インパネAT,0,ライトローズマイカＭ,770,−,339,−,3395x1475x1500mm,730,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,30.0km/リットル,32.0km/リットル,1,1,3,4,無し
4023,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/700056065230210428001.html,145万円,150万円,3.4万km,0,0,車検整備付,2018,660,4,2WD,ガソリン,5D,CVT,0,ブラック,356,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,3,4,無し
4024,スズキ,エブリイワゴン,https://www.goo-net.com/usedcar/spread/goo/13/947022092600501035001.html,66万円,73.7万円,6.8万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,インパネAT,0,パール,984,−,−,−,3395x1475x1795mm,960,FR,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,15.0km/リットル,1,1,3,4,無し
4025,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/17/939022070500708064008.html,111.8万円,119.8万円,2.8万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,CVT,0,ブラックマイカＭ,888,−,−,−,3395x1475x1755mm,880,FF,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,21.2km/リットル,27.2km/リットル,−,1,1,4,5,無し
4026,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/13/700058061030200725003.html,39.8万円,49万円,4.7万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,ブルー,203,−,−,−,3395x1475x1620mm,820,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,23.2km/リットル,−,1,1,4,4,無し
4027,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/19/700080042130220920001.html,146万円,153.9万円,0.6万km,0,0,2023年8月,2020,660,4,2WD,ハイブリッド,5D,CVT,0,イエロー,165,−,339,−,3395x1475x1680mm,810,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,25km/リットル,30.4km/リットル,−,1,0,5,5,無し
4028,スズキ,アルト,https://www.goo-net.com/usedcar/spread/goo/13/917022080600505855001.html,29.8万円,35.4万円,4.5万km,0,0,2023年1月,2010,660,4,2WD,ガソリン,5D,CVT,0,スペリアホワイト,431,−,339,−,3395x1475x1535mm,730,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,21.8km/リットル,22.5km/リットル,1,1,4,3,無し
4029,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/11/700090354630220613001.html,64.9万円,71.4万円,11.5万km,0,0,2022年11月,2015,660,4,4WD,ガソリン,5D,インパネAT,0,ブラックマイカメタリック,613,寒冷地仕様,−,−,3395x1475x1630mm,890,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,27.6km/リットル,−,1,1,4,4,無し
4030,スズキ,ＭＲワゴン,https://www.goo-net.com/usedcar/spread/goo/10/700030343030211107002.html,58万円,68万円,10.0万km,0,0,車検整備付,2015,660,4,4WD,ガソリン,5D,CVT,0,ピンク,415,−,−,−,,,,ガソリン,,,,,1,1,4,4,無し
4031,ダイハツ,ムーヴキャンバス,https://www.goo-net.com/usedcar/spread/goo/13/939022072100503690003.html,71万円,79.6万円,12.5万km,0,1,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,スムースグレーマイカＭ,778,−,−,−,3395x1475x1655mm,920,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.6km/リットル,−,1,1,4,4,無し
4032,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/15/700060199430220619001.html,188万円,195万円,0.2万km,0,0,2024年4月,2021,660,4,2WD,ガソリン,5D,CVT,1,ミッドナイトブルービームメタリック,694,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,20.2km/リットル,25.0km/リットル,−,1,1,5,5,無し
4033,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022081000520177005.html,172.3万円,180.5万円,0.6万km,0,0,2024年7月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,ミッドナイトブルービームＭ,183,−,−,−,3395x1475x1790mm,910,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.2km/リットル,27.0km/リットル,−,1,1,4,4,無し
4034,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/13/700053014230220731001.html,85.9万円,--万円,3.8万km,0,1,2024年3月,2015,660,4,2WD,ガソリン,5D,インパネAT,1,ブラック,966,−,−,−,3395x1475x1620mm,860,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,21.4km/リットル,−,0,0,4,3,無し
4035,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/13/932022073100500075006.html,85.9万円,--万円,4.0万km,0,1,なし,2014,660,4,2WD,ガソリン,5D,インパネAT,1,ブルーイッシュブラックパール３,210,−,−,−,3395x1475x1660mm,820,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,26.8km/リットル,−,0,0,4,4,無し
4036,ダイハツ,ムーヴキャンバス,https://www.goo-net.com/usedcar/spread/goo/13/700050326330220114002.html,95.5万円,110万円,2.9万km,0,0,なし,2017,660,4,2WD,ガソリン,5D,CVT,0,ワインＩＩ,323,寒冷地仕様,−,−,3395x1475x1655mm,920,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.6km/リットル,−,0,0,4,4,有 軽度
4037,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/17/965022081501000822001.html,119.9万円,128.9万円,4.4万km,0,1,2024年7月,2017,660,4,2WD,ガソリン,5D,CVT,0,プレミアムホワイト・パールＩＩ,35,−,−,−,3395x1475x1780mm,960,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,25.6km/リットル,−,1,1,4,4,無し
4038,スズキ,アルトエコ,https://www.goo-net.com/usedcar/spread/goo/17/939022082600708064003.html,49.8万円,57.2万円,5.0万km,0,0,2024年6月,2013,660,4,2WD,ガソリン,5D,CVT,0,ブラウン,880,−,−,−,3395x1475x1520mm,740,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,30.2km/リットル,32.0km/リットル,1,1,4,4,無し
4039,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/16/700070731230220801001.html,149.8万円,--万円,0.9万km,0,1,2022年11月,2017,660,4,4WD,ガソリン,5D,CVT,0,グレーＭ,479,−,−,−,3395x1475x1815mm,1000,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,24.2km/リットル,−,1,0,5,5,無し
4040,三菱,ｅＫカスタム,https://www.goo-net.com/usedcar/spread/goo/18/700130044430220511002.html,51.5万円,64.9万円,9.6万km,0,0,なし,2013,660,4,2WD,ガソリン,5D,インパネAT,0,パープリッシュネイビーパール,91,−,−,−,3395x1475x1620mm,860,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,21.4km/リットル,−,1,0,4,4,無し
4041,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/13/700056065430220716001.html,50万円,60万円,9.0万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,1,パール,678,−,−,−,3395x1475x1620mm,860,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,21.4km/リットル,−,1,1,4,4,無し
4042,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/13/700055162930220726004.html,59.8万円,73万円,5.3万km,0,0,なし,2017,660,4,2WD,ガソリン,5D,インパネAT,0,白,520,−,339,−,3395x1475x1630mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,31.0km/リットル,−,0,1,4,4,有 軽度
4043,ダイハツ,ムーヴコンテ,https://www.goo-net.com/usedcar/spread/goo/17/939022092100708064005.html,83.8万円,91.9万円,3.2万km,0,0,車検整備付,2015,660,4,2WD,ガソリン,5D,コラムAT,0,パールホワイト３,850,−,−,−,3395x1475x1655mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,27.6km/リットル,−,1,1,4,4,無し
4044,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/13/971022090600510407001.html,65.8万円,72.3万円,4.7万km,0,0,2023年9月,2012,660,4,2WD,ガソリン,5D,インパネAT,0,ホワイト,802,−,−,−,3395x1475x1770mm,930,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,22.2km/リットル,24.5km/リットル,1,1,4,4,無し
4045,スズキ,アルトラパンショコラ,https://www.goo-net.com/usedcar/spread/goo/17/965022080300203988017.html,79.9万円,90.9万円,5.8万km,0,1,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,シャンパンピンクパールメタリック,664,−,−,−,3395x1475x1515mm,800,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,26.0km/リットル,−,1,1,4,4,無し
4046,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917021122200502344006.html,99万円,109万円,1.7万km,0,0,車検整備付,2014,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムダイナミックブルーＰ,511,−,−,−,3395x1475x1780mm,960,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,24.2km/リットル,−,1,1,3,4,無し
4047,ダイハツ,ムーヴコンテ,https://www.goo-net.com/usedcar/spread/goo/16/939022060800706585002.html,62.8万円,70万円,6.3万km,0,1,車検整備付,2011,660,4,2WD,ガソリン,5D,コラムAT,1,アーバンナイトブルークリスタルＭ,748,−,−,−,3395x1475x1640mm,880,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,−,21.5km/リットル,1,1,4,4,無し
4048,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/15/917022071900602262003.html,152.8万円,162.3万円,1.3万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,1,シャインニンググレーメタリック,904,−,−,−,3395x1475x1790mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,5,4,無し
4049,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/15/939022051600205157003.html,64.8万円,--万円,4.9万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,ブラック,721,−,−,−,3395x1475x1640mm,790,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,28.8km/リットル,−,1,1,4,4,無し
4050,ダイハツ,ムーヴキャンバス,https://www.goo-net.com/usedcar/spread/goo/16/939022081900705835002.html,64.8万円,73.1万円,7.5万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,ファイアークォーツレッドＭ,773,−,−,−,3395x1475x1655mm,910,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.6km/リットル,−,1,1,4,4,無し
4051,ダイハツ,ウェイク,https://www.goo-net.com/usedcar/spread/goo/13/700053014230220723001.html,139.9万円,--万円,2.9万km,0,1,なし,2015,660,4,2WD,ガソリン,5D,インパネAT,1,パールホワイトＩＩＩ,616,−,−,−,3395x1475x1835mm,1020,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,23.8km/リットル,−,0,0,4,4,無し
4052,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/13/917022090900508008001.html,115.8万円,125.4万円,0.8万km,0,1,2023年10月,2020,660,4,2WD,ガソリン,5D,インパネAT,0,プラチナホワイト・パール,97,−,−,−,3395x1475x1675mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23.2km/リットル,29.0km/リットル,−,1,1,5,4,無し
