index,メーカー,モデル名,url,本体価格,支払価格,走行距離,登録済未使用車,禁煙車,車検,年式（初度登録）,排気量,乗車定員,駆動方式,燃料,ドア,ミッション,過給器,車体色,車台番号下3桁,その他仕様,全体のサイズ,荷台寸法,全長×全幅×全高,車両重量,駆動形式,使用燃料,最高出力,WLTCモード燃費,JC08モード燃費,10/15モード燃費,保証,法定整備,外装,内装,修復歴
2052,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/16/700070341030220719002.html,68万円,80.7万円,13.5万km,0,0,車検整備付,2011,660,4,4WD,ガソリン,3D,5MT,0,パール,1,−,−,−,3395x1475x1680mm,980,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,16.4km/リットル,1,1,4,4,無し
2053,マツダ,フレア,https://www.goo-net.com/usedcar/spread/goo/16/700070074830220807002.html,93.8万円,99.8万円,2.9万km,0,0,車検整備付,2017,660,4,2WD,ハイブリッド,5D,CVT,0,パール,801,−,−,−,3395x1475x1650mm,790,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,33.4km/リットル,−,1,1,5,5,有 軽度
2054,ダイハツ,キャスト,https://www.goo-net.com/usedcar/spread/goo/12/700040389830220719001.html,99万円,107万円,2.7万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,ブラックマイカメタリック／ホワイト,943,寒冷地仕様,339,−,3395x1475x1600mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,30.0km/リットル,−,1,1,4,4,無し
2055,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/14/700115022130220919004.html,159.8万円,172.8万円,1.7万km,0,1,2023年3月,2018,660,4,2WD,ガソリン,5D,CVT,0,パールホワイト,700,寒冷地仕様,−,−,3395x1475x1750mm,940,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,5,4,無し
2056,ダイハツ,ムーヴキャンバス,https://www.goo-net.com/usedcar/spread/goo/19/939022090200802580002.html,128万円,138万円,2.9万km,0,0,車検整備付,2018,660,4,2WD,ガソリン,5D,CVT,0,スムースグレーマイカ,433,−,−,−,3395x1475x1655mm,920,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.6km/リットル,−,1,1,4,4,無し
2057,三菱,タウンボックス,https://www.goo-net.com/usedcar/spread/goo/12/700040150830220703001.html,35.8万円,49.9万円,7.0万km,0,0,車検整備付,2009,660,4,2WD,ガソリン,5D,4AT,0,ドーンシルバーメタリック,846,−,−,−,3395x1475x1890mm,880,FR,無鉛レギュラーガソリン,48ps(35kW)/6000rpm,−,−,−,1,1,4,4,無し
2058,ホンダ,Ｎ−ＷＧＮカスタム,https://www.goo-net.com/usedcar/spread/goo/12/700040349830220711001.html,134.8万円,150.8万円,263km,0,0,2023年7月,2020,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラックパール,354,−,−,−,3395x1475x1705mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23.2km/リットル,29.0km/リットル,−,1,1,5,5,無し
2059,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/11/700090318730220325009.html,138万円,154万円,1.8万km,0,0,車検整備付,2015,660,4,4WD,ガソリン,5D,CVT,0,ブルー,250,−,−,−,3395x1475x1665mm,840,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,30.4km/リットル,−,1,1,5,4,無し
2060,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/10/700030011630220916001.html,108.8万円,118.8万円,7.2万km,0,0,車検整備付,2013,660,4,4WD,ガソリン,5D,インパネAT,0,タングステングレーメタリック,915,寒冷地仕様,−,−,3395x1475x1750mm,1010,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,24.6km/リットル,−,1,1,4,4,無し
2061,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/11/700090007630220712001.html,69.8万円,83万円,9.0万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,ブラック,775,−,−,−,3395x1475x1610mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
2062,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/16/700070341030220719002.html,68万円,80.7万円,13.5万km,0,0,車検整備付,2011,660,4,4WD,ガソリン,3D,5MT,0,パール,1,−,−,−,3395x1475x1680mm,980,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,16.4km/リットル,1,1,4,4,無し
2063,マツダ,フレア,https://www.goo-net.com/usedcar/spread/goo/16/700070074830220807002.html,93.8万円,99.8万円,2.9万km,0,0,車検整備付,2017,660,4,2WD,ハイブリッド,5D,CVT,0,パール,801,−,−,−,3395x1475x1650mm,790,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,33.4km/リットル,−,1,1,5,5,有 軽度
2064,ダイハツ,キャスト,https://www.goo-net.com/usedcar/spread/goo/12/700040389830220719001.html,99万円,107万円,2.7万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,ブラックマイカメタリック／ホワイト,943,寒冷地仕様,339,−,3395x1475x1600mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,30.0km/リットル,−,1,1,4,4,無し
2065,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/14/700115022130220919004.html,159.8万円,172.8万円,1.7万km,0,1,2023年3月,2018,660,4,2WD,ガソリン,5D,CVT,0,パールホワイト,700,寒冷地仕様,−,−,3395x1475x1750mm,940,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,5,4,無し
2066,ダイハツ,ウェイク,https://www.goo-net.com/usedcar/spread/goo/19/939022071000104320002.html,160万円,168万円,6km,0,0,2024年3月,2021,660,4,2WD,ガソリン,5D,CVT,1,トニコオレンジＭ,393,−,−,−,3395x1475x1835mm,1020,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,16.9km/リットル,−,−,1,1,5,5,無し
2067,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/13/917022090900561085002.html,89.8万円,101.3万円,3.8万km,0,0,車検整備付,2015,660,4,2WD,ガソリン,5D,インパネAT,0,ブルーイッシュブラックパール,430,−,−,−,3395x1475x1525mm,680,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,35.6km/リットル,−,1,1,4,4,無し
2068,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/13/917022061900561373001.html,89.8万円,97.3万円,1.4万km,0,1,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,ルナシルバーメタリック,889,−,−,−,3395x1475x1655mm,830,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,29.4km/リットル,−,1,1,4,4,無し
2069,ダイハツ,タントエグゼ,https://www.goo-net.com/usedcar/spread/goo/10/700030053530220630001.html,48.5万円,--万円,6.8万km,0,0,2023年3月,2010,660,4,4WD,ガソリン,5D,コラムAT,1,チタニウムグレーメタリック,266,−,−,−,3395x1475x1730mm,980,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,−,19.0km/リットル,1,0,4,4,無し
2070,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/16/700070156730220411002.html,58万円,68.2万円,4.8万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,パープルＭ,324,−,−,−,3395x1475x1750mm,930,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,25.0km/リットル,−,1,1,3,4,無し
2071,ダイハツ,キャスト,https://www.goo-net.com/usedcar/spread/goo/15/941022091400505865002.html,99.9万円,--万円,5.8万km,0,0,2024年4月,2019,660,4,2WD,ガソリン,5D,コラムAT,0,緑ＩＩ,233,−,340,−,3395x1475x1600mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,30.0km/リットル,−,1,0,4,4,無し
2072,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/19/939022071400103935001.html,69万円,75万円,10.7万km,0,0,2023年4月,2018,660,4,2WD,ガソリン,5D,CVT,0,ホワイト,829,−,−,−,3395x1475x1750mm,930,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,0,1,4,4,無し
2073,ダイハツ,エッセ,https://www.goo-net.com/usedcar/spread/goo/13/700040412730211205002.html,60万円,69万円,1.8万km,0,0,車検整備付,2008,660,4,2WD,ガソリン,5D,5MT,0,ホワイト,876,−,339,−,3395x1475x1470mm,700,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,26.0km/リットル,1,1,5,4,無し
2074,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/13/971022071200507015002.html,103万円,113万円,1.0万km,0,0,車検整備付,2019,660,4,2WD,ハイブリッド,5D,CVT,0,ピュアホワイトパール,536,−,−,−,3395x1475x1650mm,770,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,33.4km/リットル,−,1,1,5,4,無し
2075,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/11/976020101700900163001.html,63.8万円,72.3万円,3.6万km,0,0,2023年5月,2014,660,4,2WD,ガソリン,5D,AT,0,ブラウン,765,−,−,−,3395x1475x1750mm,920,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,5,5,無し
2076,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/15/700020656730220310001.html,13.8万円,24万円,9.0万km,0,0,なし,2007,660,4,2WD,ガソリン,5D,4AT,0,グレーＭ,283,−,−,−,3395x1475x1630mm,840,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,20.0km/リットル,0,0,3,3,無し
2077,スズキ,アルトワークス,https://www.goo-net.com/usedcar/spread/goo/13/700056115030220819005.html,154.9万円,165.3万円,2.6万km,0,0,2023年1月,2020,660,4,2WD,ガソリン,5D,5MT,1,ピュアホワイトパール,561,−,−,−,3395x1475x1500mm,670,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,23.0km/リットル,−,0,0,5,4,無し
2078,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/10/917022032800310168001.html,125.8万円,135.2万円,4.2万km,0,0,車検整備付,2019,660,4,4WD,ガソリン,5D,インパネAT,0,モーニングミストブルーメタリック,465,−,−,−,3395x1475x1815mm,950,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,25.4km/リットル,−,1,1,5,4,無し
2079,スズキ,アルト,https://www.goo-net.com/usedcar/spread/goo/15/700020412630220825003.html,43.9万円,55.8万円,2.5万km,0,0,なし,2015,660,4,2WD,ガソリン,5D,5AT,0,ブルー,125,−,−,−,3395x1475x1475mm,610,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,27.2km/リットル,−,1,1,4,4,無し
2080,日産,モコ,https://www.goo-net.com/usedcar/spread/goo/11/700090380430220311001.html,55.9万円,--万円,6.1万km,0,0,2024年4月,2012,660,4,2WD,ガソリン,5D,CVT,0,ミルクティーベージュ,266,−,−,−,3395x1475x1625mm,810,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,23.0km/リットル,25.5km/リットル,1,1,4,4,無し
2081,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/17/700101054430220922001.html,159.8万円,170万円,722km,0,0,2025年3月,2022,660,4,4WD,ガソリン,5D,CVT,0,ブラック,435,寒冷地仕様,−,−,3395x1475x1775mm,950,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,20.2km/リットル,25.4km/リットル,−,1,1,5,5,無し
2082,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/10/700030289430220906001.html,159.8万円,178.3万円,3.9万km,0,0,車検整備付,2013,660,4,4WD,ガソリン,3D,4AT,1,ベージュ,316,−,−,−,3395x1475x1715mm,970,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,14.6km/リットル,1,1,4,3,無し
2083,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/19/917022072901100971001.html,82.8万円,--万円,4.2万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムディープロッソパール,559,−,−,−,3395x1475x1610mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,3,4,無し
2084,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/12/917022090500400087001.html,136.5万円,144.5万円,0.5万km,0,0,2024年12月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,ガ−デングリーンメタリック,562,−,−,−,3395x1475x1675mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23.2km/リットル,29.0km/リットル,−,1,1,5,5,無し
2085,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/16/700070014530220724002.html,97万円,110万円,5.9万km,0,0,車検整備付,2015,660,4,2WD,ガソリン,5D,インパネAT,1,ブラック,820,−,−,−,3395x1475x1780mm,980,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.0km/リットル,−,1,1,4,4,無し
2086,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/13/700954009330220721001.html,39万円,50万円,19.4万km,0,0,2024年6月,2009,660,4,4WD,ガソリン,3D,4AT,0,ホワイト,445,−,−,−,3395x1475x1680mm,970,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,16.4km/リットル,0,1,3,3,無し
2087,,,https://www.goo-net.com/usedcar/spread/goo/11/961022080100900195003.html,94.8万円,--万円,1.5万km,0,0,なし,2017,660,4,4WD,ガソリン,5D,AT,0,ホワイト,945,−,−,−,,,,ガソリン,,,,,1,0,5,4,無し
2088,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/700056089330220210002.html,43万円,49万円,8.6万km,0,0,車検整備付,2010,660,4,2WD,ガソリン,5D,CVT,0,グレーＭ,463,−,−,−,3395x1475x1750mm,930,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,21.0km/リットル,1,1,3,4,無し
2089,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/13/917022050800561080001.html,92.8万円,102.6万円,2.0万km,0,1,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムホワイトパールＩＩ,334,−,−,−,3395x1475x1655mm,820,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,29.2km/リットル,−,1,1,5,4,無し
2090,ダイハツ,キャスト,https://www.goo-net.com/usedcar/spread/goo/19/700080398930220825001.html,144万円,155万円,2km,1,0,2025年8月,2022,660,4,2WD,ガソリン,5D,CVT,0,レッドＩＩ,429,−,−,−,3395x1475x1600mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,21km/リットル,25.0km/リットル,−,1,1,5,5,無し
2091,ダイハツ,ミラココア,https://www.goo-net.com/usedcar/spread/goo/13/700050326330220607001.html,15.5万円,--万円,8.9万km,0,0,2024年3月,2010,660,4,2WD,ガソリン,5D,インパネAT,0,レッド,942,−,−,−,3395x1475x1560mm,810,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,23.5km/リットル,0,0,3,4,無し
2092,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/10/917022091600301126002.html,122.8万円,132.8万円,4.1万km,0,0,車検整備付,2020,660,4,4WD,ガソリン,5D,インパネAT,0,プラチナホワイトパール,162,−,−,−,3395x1475x1695mm,910,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.2km/リットル,25.4km/リットル,−,1,1,5,4,有 軽度
2093,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/19/939022042301100853002.html,80万円,91万円,5.9万km,0,0,2024年4月,2015,660,4,2WD,ガソリン,5D,CVT,0,ブライトシルバーＭ,999,−,−,−,3395x1475x1630mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,31.0km/リットル,−,1,1,4,4,無し
2094,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022080200503598002.html,173.8万円,181.8万円,1.8万km,0,0,2025年1月,2022,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラックパール,739,−,−,−,3395x1475x1790mm,910,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.2km/リットル,27.0km/リットル,−,1,1,5,4,無し
2095,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/17/700100296430220824001.html,39.8万円,59.8万円,7.9万km,0,0,なし,2011,660,4,2WD,ガソリン,5D,CVT,0,ブラウン,987,−,−,−,3395x1475x1510mm,800,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,22.8km/リットル,25.0km/リットル,1,0,4,4,有 軽度
2096,日産,モコ,https://www.goo-net.com/usedcar/spread/goo/10/906022091600300886001.html,78万円,86万円,4.9万km,0,0,2024年2月,2013,660,4,4WD,ガソリン,5D,インパネAT,0,パールホワイト,935,寒冷地仕様,−,−,3395x1475x1625mm,860,フルタイム４WD,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,−,1,1,4,4,無し
2097,ダイハツ,ムーヴキャンバス,https://www.goo-net.com/usedcar/spread/goo/11/700031055630220323001.html,138.8万円,--万円,2.6万km,0,0,なし,2017,660,4,4WD,ガソリン,5D,CVT,0,ワイン,115,寒冷地仕様,−,−,3395x1475x1655mm,970,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,27.4km/リットル,−,1,0,5,4,無し
2098,ダイハツ,ミラココア,https://www.goo-net.com/usedcar/spread/goo/13/939022020500504142001.html,43.8万円,50.8万円,7.9万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,CVT,0,ミストブルーマイカＭ,746,−,−,−,3395x1475x1530mm,800,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,23.5km/リットル,1,1,4,4,無し
2099,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/19/939022060300103778002.html,62.7万円,71.7万円,6.5万km,0,0,2023年1月,2014,660,4,2WD,ガソリン,5D,CVT,0,パールホワイト３,485,−,−,−,3395x1475x1620mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,29.0km/リットル,−,1,1,4,4,無し
2100,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/15/700020850830220926001.html,55.9万円,66.1万円,5.3万km,0,0,2024年4月,2013,660,4,2WD,ガソリン,5D,インパネAT,0,パールホワイト,615,−,−,−,3395x1475x1510mm,800,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,26.0km/リットル,−,1,1,4,4,無し
2101,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/13/700056143530220910001.html,115万円,123.8万円,3.4万km,0,1,車検整備付,2015,660,4,2WD,ガソリン,5D,CVT,0,クリスタルホワイトパール,43,福祉車両,−,−,,,,ガソリン,,,,,1,1,4,4,無し
2102,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/19/700110091230220410004.html,85万円,--万円,2.5万km,0,0,2023年10月,2014,660,4,2WD,ハイブリッド,5D,CVT,0,ゴールド,10,−,−,−,3395x1475x1660mm,800,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,32.4km/リットル,−,1,0,4,4,無し
2103,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/12/700040206130220319001.html,76.8万円,89.8万円,9.6万km,0,0,車検整備付,2007,660,4,4WD,ガソリン,3D,4AT,1,グラファイトグレーパールメタリック,827,−,−,−,3395x1475x1680mm,970,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,16.4km/リットル,0,1,4,4,無し
2104,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/19/700080391130220119001.html,54.8万円,65万円,11.8万km,0,0,車検整備付,2016,660,4,4WD,ハイブリッド,5D,インパネAT,0,ブラック,161,−,−,−,3395x1475x1660mm,830,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,30.8km/リットル,−,1,1,4,4,無し
2105,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/10/917022061100303520001.html,153.8万円,163.2万円,2.0万km,0,0,車検整備付,2019,660,4,4WD,ガソリン,5D,インパネAT,0,ルナシルバー,689,−,−,−,3395x1475x1815mm,970,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,25.4km/リットル,−,1,1,5,5,無し
2106,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/15/700020246830220725003.html,87.9万円,99.9万円,3.8万km,0,0,なし,2017,660,4,2WD,ガソリン,5D,CVT,0,プレミアムパープルＰ,381,寒冷地仕様,−,−,3395x1475x1775mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.2km/リットル,−,1,1,4,4,有 中度
2107,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/12/700040205830220920001.html,29.8万円,44.6万円,5.5万km,0,0,なし,2007,660,4,2WD,ガソリン,5D,CVT,0,ダークレッドＭ,406,−,−,−,3395x1475x1630mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,23.0km/リットル,1,1,4,4,無し
2108,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/18/700130113030220819001.html,49.8万円,59万円,10.4万km,0,0,車検整備付,2012,660,4,2WD,ガソリン,5D,CVT,0,パールホワイト,373,−,−,−,3395x1475x1750mm,920,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,18.8km/リットル,1,1,4,4,無し
2109,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/17/700102000930220608002.html,39万円,49万円,8.9万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,CVT,0,ゴールド,17,−,−,−,3395x1475x1635mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/7200rpm,−,−,25.0km/リットル,1,1,2,3,有 軽度
2110,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/15/700020055630220126002.html,29万円,29.9万円,13.8万km,0,1,車検整備付,2009,660,4,2WD,ガソリン,5D,コラムAT,0,ブライトシルバーメタリック,623,−,−,−,3395x1475x1750mm,920,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,18.8km/リットル,1,1,4,4,無し
2111,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/11/700090019530220619003.html,99.8万円,--万円,3.3万km,0,0,なし,2015,660,4,2WD,ガソリン,5D,CVT,0,レッド,459,−,−,−,3395x1475x1775mm,940,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,0,4,4,無し
2112,マツダ,フレアクロスオーバー,https://www.goo-net.com/usedcar/spread/goo/16/700070886430220317001.html,74.8万円,85万円,9.3万km,0,0,2023年7月,2014,660,4,4WD,ガソリン,5D,CVT,1,レッドＩＩ,267,−,−,−,3395x1475x1665mm,870,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,4,4,無し
2113,三菱,ｅＫワゴン,https://www.goo-net.com/usedcar/spread/goo/11/700090125430200117006.html,49万円,64万円,6.5万km,0,0,なし,2013,660,4,2WD,ガソリン,5D,CVT,0,ピンク,754,−,−,−,3395x1475x1620mm,830,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,26.8km/リットル,−,1,1,5,5,無し
2114,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/13/700052027330220514002.html,134.8万円,--万円,2.1万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,CVT,0,プラチナホワイト×カッパー,61,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
2115,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/16/700070542530220727002.html,19万円,31.8万円,8.0万km,0,0,車検整備付,2009,660,4,2WD,ガソリン,5D,CVT,0,ブラック,584,−,−,−,3395x1475x1630mm,840,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,23.0km/リットル,0,1,4,4,無し
2116,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/13/917022090400500172001.html,119.8万円,131.2万円,2.8万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,インパネAT,0,ガーデングリーン,472,−,−,−,3395x1475x1675mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23.2km/リットル,29.0km/リットル,−,1,1,4,4,無し
2117,ダイハツ,ミラ,https://www.goo-net.com/usedcar/spread/goo/12/700040073830220323004.html,58.8万円,66.8万円,0.6万km,0,0,2023年9月,2014,660,4,2WD,ガソリン,5D,5MT,0,ブライトシルバーメタリック,993,−,−,−,3395x1475x1530mm,750,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,22.0km/リットル,1,1,4,5,無し
2118,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/13/700050730230211207002.html,47.8万円,55.8万円,2.5万km,0,0,2023年5月,2014,660,4,2WD,ガソリン,5D,CVT,0,シルバーＭ,127,−,−,−,3395x1475x1640mm,770,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,26.0km/リットル,−,0,0,4,4,無し
2119,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/17/700102000930220608002.html,39万円,49万円,8.9万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,CVT,0,ゴールド,17,−,−,−,3395x1475x1635mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/7200rpm,−,−,25.0km/リットル,1,1,2,3,有 軽度
2120,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/15/700020055630220126002.html,29万円,29.9万円,13.8万km,0,1,車検整備付,2009,660,4,2WD,ガソリン,5D,コラムAT,0,ブライトシルバーメタリック,623,−,−,−,3395x1475x1750mm,920,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,18.8km/リットル,1,1,4,4,無し
2121,∆ьїЇ,•«•§•Ї•л°Љ•ѓ•є,https://www.goo-net.com/usedcar/spread/goo/11/700090019530220619003.html,99.8万円,--万円,3.3万km,0,0,なし,2015,660,4,2WD,ガソリン,5D,CVT,0,レッド,459,−,−,−,3395x1475x1775mm,940,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,0,4,4,無し
2122,マツダ,フレアクロスオーバー,https://www.goo-net.com/usedcar/spread/goo/16/700070886430220317001.html,74.8万円,85万円,9.3万km,0,0,2023年7月,2014,660,4,4WD,ガソリン,5D,CVT,1,レッドＩＩ,267,−,−,−,3395x1475x1665mm,870,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,4,4,無し
2123,三菱,ｅＫワゴン,https://www.goo-net.com/usedcar/spread/goo/11/700090125430200117006.html,49万円,64万円,6.5万km,0,0,なし,2013,660,4,2WD,ガソリン,5D,CVT,0,ピンク,754,−,−,−,3395x1475x1620mm,830,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,26.8km/リットル,−,1,1,5,5,無し
