index,メーカー,モデル名,url,本体価格,支払価格,走行距離,登録済未使用車,禁煙車,車検,年式（初度登録）,排気量,乗車定員,駆動方式,燃料,ドア,ミッション,過給器,車体色,車台番号下3桁,その他仕様,全体のサイズ,荷台寸法,全長×全幅×全高,車両重量,駆動形式,使用燃料,最高出力,WLTCモード燃費,JC08モード燃費,10/15モード燃費,保証,法定整備,外装,内装,修復歴
4053,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/15/700060206530220922001.html,33.8万円,43.8万円,9.5万km,0,0,なし,2011,660,4,2WD,ガソリン,5D,インパネAT,0,ブラックマイカメタリック,72,−,−,−,3395x1475x1750mm,920,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,18.8km/リットル,1,0,3,4,無し
4054,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/10/700031009230220303001.html,138.8万円,153.8万円,8.7万km,0,0,なし,2010,660,4,4WD,ガソリン,3D,4AT,1,ブルーイッシュブラックパール,346,−,−,−,3395x1475x1680mm,980,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,16.4km/リットル,1,0,4,4,無し
4055,ホンダ,ライフ,https://www.goo-net.com/usedcar/spread/goo/13/700040402730210718002.html,24万円,28万円,7.8万km,0,0,2024年10月,2009,660,4,2WD,ガソリン,5D,4AT,0,ナイトホークブラックパール,793,−,−,−,3395x1475x1610mm,810,FF,無鉛レギュラーガソリン,52ps(38kW)/7100rpm,−,−,21.0km/リットル,1,0,2,3,有 軽度
4056,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/14/700123006430210524001.html,145.8万円,154.3万円,3.0万km,0,0,2022年11月,2015,660,4,2WD,ガソリン,5D,CVT,1,ブラック,603,−,−,−,3395x1475x1750mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,26.0km/リットル,−,1,1,5,4,無し
4057,日産,ルークス,https://www.goo-net.com/usedcar/spread/goo/15/700020052530220904005.html,199万円,223万円,11km,1,1,2025年8月,2022,660,4,2WD,ハイブリッド,5D,CVT,0,ホワイトパール,78,−,−,−,3395x1475x1780mm,1000,FF,無鉛レギュラーガソリン,64ps(47kW)/5600rpm,18.8km/リットル,22.6km/リットル,−,1,1,5,5,無し
4058,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/19/917022070901101410019.html,142.8万円,153万円,2.1万km,0,0,車検整備付,2018,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラックパール,885,−,−,−,3395x1475x1790mm,890,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
4059,ダイハツ,ウェイク,https://www.goo-net.com/usedcar/spread/goo/16/700070055730220924003.html,109.8万円,121.8万円,4.5万km,0,0,2024年2月,2015,660,4,2WD,ガソリン,5D,インパネAT,0,ガンメタリック,666,−,−,−,3395x1475x1835mm,990,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,25.4km/リットル,−,1,1,4,4,無し
4060,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/16/700070055530220906002.html,139.8万円,151.8万円,3.4万km,0,0,2024年2月,2019,660,4,2WD,ガソリン,5D,インパネAT,1,ブラック,242,−,−,−,3395x1475x1775mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.2km/リットル,−,1,1,4,5,無し
4061,マツダ,フレアカスタムスタイル,https://www.goo-net.com/usedcar/spread/goo/13/917022072300500164003.html,74.8万円,84.7万円,4.6万km,0,0,車検整備付,2015,660,4,2WD,ガソリン,5D,インパネAT,1,ブルーイッシュブラックパール３,512,−,−,−,3395x1475x1660mm,820,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,27.0km/リットル,−,1,1,4,4,無し
4062,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/15/700020838330220908002.html,36.8万円,41.8万円,5.1万km,0,0,2023年2月,2008,660,4,2WD,ガソリン,5D,4AT,0,ブラウンＭ,374,−,−,−,3395x1475x1750mm,920,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,18.8km/リットル,1,0,2,4,有 軽度
4063,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/13/700052027030220622001.html,209.8万円,219.9万円,1.0万km,0,0,2024年9月,2021,660,4,4WD,ガソリン,3D,5MT,1,ミディアムグレー,49,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,1,5,5,無し
4064,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/19/917022052900800234002.html,141万円,148.4万円,1.8万km,0,0,2023年11月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,シャイニンググレーメタリック,345,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,5,3,無し
4065,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/13/700050887130220729001.html,86.7万円,96.8万円,7.0万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,パールホワイト,496,−,−,−,3395x1475x1780mm,950,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,24.2km/リットル,−,1,1,4,4,無し
4066,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/15/941022071900504411003.html,177.8万円,185.8万円,0.4万km,0,0,2023年3月,2020,660,4,2WD,ガソリン,5D,コラムAT,1,パールブラック,235,−,340,−,3395x1475x1755mm,920,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,20km/リットル,25.2km/リットル,−,1,0,5,5,無し
4067,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/12/700040179130220527001.html,159.5万円,164.6万円,2.0万km,0,0,2024年2月,2019,660,4,2WD,ガソリン,5D,CVT,0,クリスタルブラックパール,105,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,5,無し
4068,ホンダ,ゼスト,https://www.goo-net.com/usedcar/spread/goo/11/700090408930220926001.html,20万円,25万円,10.8万km,0,0,2024年6月,2007,660,4,4WD,ガソリン,5D,インパネAT,0,ナイトホークブラックパール,893,−,339,−,3395x1475x1650mm,950,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6700rpm,−,−,17.4km/リットル,0,0,3,4,無し
4069,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/19/700080312430220507010.html,49.8万円,66.8万円,5.1万km,0,0,なし,2018,660,4,2WD,ガソリン,5D,インパネAT,0,ブルー,687,−,−,−,3395x1475x1620mm,820,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,23.2km/リットル,−,1,1,2,4,無し
4070,ダイハツ,ミラココア,https://www.goo-net.com/usedcar/spread/goo/15/700020780730220608001.html,50万円,55万円,7.9万km,0,0,車検整備付,2015,660,4,2WD,ガソリン,5D,インパネAT,0,パール,594,−,−,−,3395x1475x1530mm,800,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,23.5km/リットル,1,1,4,4,有 軽度
4071,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/16/700074005430220130005.html,59.7万円,69.6万円,6.3万km,0,0,車検整備付,2015,660,4,2WD,ガソリン,5D,CVT,0,ヒダマリアイボリーパール,190,−,−,−,3395x1475x1770mm,930,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,22.2km/リットル,24.5km/リットル,0,1,4,4,無し
4072,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/15/700020162130220918001.html,59.8万円,79.5万円,4.2万km,0,1,車検整備付,2015,660,4,2WD,ハイブリッド,5D,CVT,0,ガンＭ,738,−,−,−,3395x1475x1660mm,800,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,32.4km/リットル,−,1,1,4,4,有 軽度
4073,日産,モコ,https://www.goo-net.com/usedcar/spread/goo/15/965022091200208212006.html,54.9万円,65.9万円,1.9万km,0,1,車検整備付,2011,660,4,2WD,ガソリン,5D,インパネAT,0,スノーパールホワイト（３Ｐ）,931,−,−,−,3395x1475x1625mm,790,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,23.0km/リットル,25.5km/リットル,1,1,4,4,無し
4074,スズキ,スペーシアカスタム,https://www.goo-net.com/usedcar/spread/goo/13/700056065630220819001.html,162万円,170万円,2.5万km,0,0,2023年11月,2020,660,4,2WD,ハイブリッド,5D,CVT,0,ブラック,67,−,−,−,3395x1475x1785mm,880,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,28.2km/リットル,−,1,1,4,4,無し
4075,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022052300500168002.html,151.8万円,157.7万円,2.4万km,0,1,2023年7月,2018,660,4,2WD,ガソリン,5D,インパネAT,1,クリスタルブラックパール,16,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,5,5,無し
4076,日産,モコ,https://www.goo-net.com/usedcar/spread/goo/15/700060229630220703003.html,39.7万円,44.7万円,3.2万km,0,0,2023年3月,2012,660,4,2WD,ガソリン,5D,CVT,0,カシミールブルー,168,−,339,−,3395x1475x1625mm,810,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,23.0km/リットル,25.5km/リットル,1,0,3,4,有 軽度
4077,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/16/700072003430220714002.html,39.8万円,50万円,6.3万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,ブラック,653,−,−,−,3395x1475x1735mm,850,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,29.0km/リットル,−,1,1,4,3,無し
4078,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/16/700070055530220917002.html,135.8万円,151.8万円,0.4万km,0,0,なし,2019,660,4,2WD,ガソリン,5D,インパネAT,0,ブラック,13,−,−,−,3395x1475x1775mm,940,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,5,5,無し
4079,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/700055066530220622002.html,166.8万円,184.8万円,15km,1,1,2025年6月,2022,660,4,2WD,ガソリン,5D,CVT,0,ミッドナイトブルービーム,76,−,−,−,3395x1475x1790mm,910,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.2km/リットル,27.0km/リットル,−,1,0,5,5,無し
4080,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/15/700060229730220918002.html,30.8万円,35.8万円,7.2万km,0,0,2023年2月,2010,660,4,2WD,ガソリン,5D,インパネAT,0,ミステリアスバイオレットパール,86,−,−,−,3395x1475x1660mm,830,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,21.0km/リットル,1,0,3,3,無し
4081,スズキ,ＭＲワゴン,https://www.goo-net.com/usedcar/spread/goo/15/700020457130220810002.html,29.8万円,45万円,9.1万km,0,0,2023年4月,2012,660,4,2WD,ガソリン,5D,CVT,0,ピンク,297,−,−,−,3395x1475x1625mm,810,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,23.0km/リットル,25.5km/リットル,1,1,4,3,無し
4082,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/13/700040402730220416015.html,31万円,35万円,9.9万km,0,0,2024年10月,2011,660,4,2WD,ガソリン,5D,4AT,0,シルキーシルバーメタリック,537,−,−,−,3395x1475x1660mm,830,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,21.0km/リットル,1,0,3,4,有 軽度
4083,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/13/917022070600501647004.html,102.3万円,109.1万円,4.1万km,0,1,2024年5月,2015,660,4,2WD,ガソリン,5D,インパネAT,1,サマーブルーメタリック,294,−,−,−,3395x1475x1665mm,820,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,26.8km/リットル,−,1,1,4,4,無し
4084,ダイハツ,ミラココア,https://www.goo-net.com/usedcar/spread/goo/15/700060095330220816002.html,41万円,50万円,8.7万km,0,1,車検整備付,2011,660,4,2WD,ガソリン,5D,CVT,0,ライトブルー,662,−,−,−,3395x1475x1560mm,810,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,23.5km/リットル,1,1,4,4,無し
4085,日産,モコ,https://www.goo-net.com/usedcar/spread/goo/15/965022070200207096002.html,55.6万円,66.6万円,3.9万km,0,1,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,アーバンブラウン（ＰＭ）,516,−,−,−,3395x1475x1625mm,790,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,23.0km/リットル,25.5km/リットル,1,1,3,4,無し
4086,ホンダ,Ｎ−ＷＧＮカスタム,https://www.goo-net.com/usedcar/spread/goo/19/700080001730220903001.html,149万円,--万円,1.2万km,0,0,なし,2020,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムベルベットパープルパール,785,−,−,−,3395x1475x1705mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23.2km/リットル,29.0km/リットル,−,1,0,4,5,無し
4087,ホンダ,Ｎ−ＢＯＸスラッシュ,https://www.goo-net.com/usedcar/spread/goo/12/700040303030220730004.html,117.8万円,125.8万円,4.2万km,0,0,2024年4月,2015,660,4,2WD,ガソリン,5D,CVT,1,ブラック,117,−,−,−,3395x1475x1670mm,940,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,24.0km/リットル,−,1,1,4,4,無し
4088,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/19/988022052106300650001.html,68.8万円,78.6万円,6.7万km,0,0,2023年6月,2014,660,4,2WD,ガソリン,5D,インパネAT,0,ブルーイッシュブラックパール３,768,−,−,−,3395x1475x1735mm,850,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,29.0km/リットル,−,1,1,3,3,無し
4089,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/16/700071014330220607016.html,116.9万円,129.4万円,4km,1,1,2025年2月,2022,660,4,2WD,ガソリン,5D,CVT,0,シフォンアイボリーメタリック,595,−,−,−,3395x1475x1525mm,680,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,35.6km/リットル,−,1,0,5,5,無し
4090,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022090600503057001.html,119.8万円,127.4万円,6.3万km,0,0,2024年5月,2017,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラックＰ,250,−,−,−,3395x1475x1780mm,970,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,25.6km/リットル,−,1,1,4,4,無し
4091,スズキ,エブリイワゴン,https://www.goo-net.com/usedcar/spread/goo/13/700050085630211216001.html,73.8万円,87.8万円,4.7万km,0,0,2023年12月,2012,660,4,2WD,ガソリン,5D,4AT,1,ライトブルー,480,−,−,−,3395x1475x1795mm,990,FR,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,15.0km/リットル,1,1,3,3,有 軽度
4092,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/11/700030227630220520008.html,189.8万円,200万円,1.6万km,0,0,2024年1月,2021,660,4,4WD,ガソリン,5D,CVT,0,紺,279,−,−,−,3395x1475x1570mm,910,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,20.2km/リットル,23.8km/リットル,−,1,1,4,4,無し
4093,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/13/906022082800501442001.html,99万円,107.6万円,1.5万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,ブルー,741,寒冷地仕様,−,−,3395x1475x1620mm,860,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,21.4km/リットル,−,1,1,4,3,無し
4094,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/19/917022052900800234004.html,99万円,109.1万円,4.1万km,0,0,2024年1月,2016,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムディープモカパール,526,−,−,−,3395x1475x1780mm,960,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,25.6km/リットル,−,1,1,4,4,無し
4095,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/18/700130115730220708002.html,11.9万円,22万円,11.1万km,0,0,2022年12月,2009,660,4,2WD,ガソリン,5D,インパネAT,0,ブラック,328,−,−,−,3395x1475x1660mm,800,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,23.5km/リットル,1,1,3,4,無し
4096,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022082700561426001.html,149.8万円,155.5万円,3.3万km,0,0,2023年11月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラックパール,805,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
4097,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022092000500168003.html,139.8万円,145.3万円,2.8万km,0,1,2023年8月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラックパール,569,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
4098,スバル,プレオ,https://www.goo-net.com/usedcar/spread/goo/15/700060039630220829001.html,39万円,50.4万円,1.5万km,0,0,2023年11月,2010,660,4,2WD,ガソリン,5D,インパネAT,0,ブラックマイカメタリック,287,−,−,−,3395x1475x1530mm,780,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,24.0km/リットル,0,0,5,4,無し
4099,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/19/965022090100801976015.html,139.9万円,150.9万円,1.4万km,0,1,車検整備付,2019,660,4,2WD,ハイブリッド,5D,インパネAT,0,ピュアホワイトパール,598,−,−,−,3395x1475x1785mm,850,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,30.0km/リットル,−,1,1,5,4,無し
4100,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/16/700070592930220911008.html,139.9万円,151.4万円,4.2万km,0,0,2023年2月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラックパールＩＩ,989,−,−,−,3395x1475x1790mm,−,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
4101,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/13/700055080330220915001.html,69万円,78万円,3.0万km,0,1,2024年2月,2013,660,4,2WD,ガソリン,5D,インパネAT,0,ミラノレッド,633,−,−,−,3395x1475x1610mm,840,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,1,4,無し
4102,ホンダ,Ｎ≥ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/15/700020838330220901001.html,44.7万円,54.7万円,9.4万km,0,0,なし,2013,660,4,2WD,ガソリン,5D,CVT,0,プレミアムディープモカパール,643,−,−,−,3395x1475x1610mm,850,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,23.2km/リットル,−,1,0,4,4,有 軽度
4103,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/700050085630220425001.html,65.8万円,81.8万円,4.1万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,グレー,435,−,−,−,3395x1475x1780mm,960,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,24.2km/リットル,−,1,1,4,4,有 軽度
4104,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/16/939022071700706585004.html,34.8万円,42万円,8.9万km,0,1,2023年7月,2010,660,4,2WD,ガソリン,5D,CVT,0,マルーンブラウン,936,−,−,−,3395x1475x1510mm,790,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,22.5km/リットル,1,1,4,4,有 軽度
4105,マツダ,フレア,https://www.goo-net.com/usedcar/spread/goo/10/700030021630220626001.html,139万円,147.6万円,2.5万km,0,0,2024年2月,2019,660,4,4WD,ハイブリッド,5D,CVT,0,ブルーイッシュブラックパール,2,寒冷地仕様,−,−,3395x1475x1650mm,840,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,30.4km/リットル,−,1,1,5,4,無し
4106,三菱,トッポ,https://www.goo-net.com/usedcar/spread/goo/15/700020105230220726011.html,29.8万円,44.8万円,4.9万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,ミスティックバイオレットパール,448,−,−,−,3395x1475x1700mm,850,FF,無鉛レギュラーガソリン,50ps(37kW)/6500rpm,−,−,−,1,1,4,4,無し
4107,ΞέΞσΞά,ΘΈΓίΘΉΘ«ΘΈ,https://www.goo-net.com/usedcar/spread/goo/13/700050085630220806001.html,49.8万円,63.8万円,2.5万km,0,0,2023年9月,2014,660,4,2WD,ガソリン,5D,CVT,0,シルバー,465,−,−,−,3395x1475x1655mm,820,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,29.2km/リットル,−,1,1,4,5,有 軽度
4108,ホンダ,ライフ,https://www.goo-net.com/usedcar/spread/goo/15/700060229730220901003.html,37.7万円,42.7万円,7.1万km,0,0,2023年2月,2012,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムミスティックナイトパール,745,−,−,−,3395x1475x1635mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/7100rpm,−,19.6km/リットル,21.0km/リットル,1,0,3,4,無し
4109,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/15/906022041000201054002.html,89.8万円,95.5万円,3.5万km,0,0,2023年1月,2016,660,4,2WD,ガソリン,5D,インパネAT,0,グレー,269,−,−,−,3395x1475x1775mm,940,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,3,4,無し
4110,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/12/700040049330220918001.html,58万円,64.7万円,10.0万km,0,1,車検整備付,2013,660,4,4WD,ガソリン,5D,CVT,0,パールホワイト,133,−,−,−,3395x1475x1740mm,900,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,26.8km/リットル,−,1,1,4,3,無し
4111,スズキ,パレット,https://www.goo-net.com/usedcar/spread/goo/13/700054114330220825001.html,18万円,24万円,12.1万km,0,0,2023年2月,2010,660,4,2WD,ガソリン,5D,インパネAT,0,アクアベールブルーパールメタリック,690,−,−,−,3395x1475x1735mm,920,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,19.6km/リットル,21.5km/リットル,0,1,4,4,無し
4112,スズキ,セルボ,https://www.goo-net.com/usedcar/spread/goo/15/700060206530220914002.html,21.8万円,31.8万円,7.7万km,0,0,なし,2007,660,4,2WD,ガソリン,5D,4AT,0,パールホワイト,91,−,−,−,3395x1475x1535mm,810,FF,無鉛レギュラーガソリン,60ps(44kW)/6000rpm,−,−,19.8km/リットル,1,0,4,4,無し
4113,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/14/700115758730220601001.html,133.9万円,--万円,3.1万km,0,1,2023年7月,2018,660,4,4WD,ハイブリッド,5D,インパネAT,1,ブルーイッシュブラックパール３,438,−,339,245,3395x1475x1650mm,850,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,27.0km/リットル,−,0,0,4,4,無し
4114,ダイハツ,ウェイク,https://www.goo-net.com/usedcar/spread/goo/12/700040222730220119012.html,143.8万円,161.8万円,10km,0,0,2024年11月,2021,660,4,2WD,ガソリン,5D,CVT,0,レーザーブルークリスタルシャイン,196,−,−,−,3395x1475x1835mm,1000,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,25.4km/リットル,−,1,0,5,5,無し
4115,スズキ,スペーシアカスタム,https://www.goo-net.com/usedcar/spread/goo/16/700070055530220601003.html,85.8万円,101.8万円,5.5万km,0,0,なし,2013,660,4,2WD,ガソリン,5D,インパネAT,0,パール,714,−,−,−,3395x1475x1735mm,870,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,27.8km/リットル,−,1,1,4,4,無し
4116,スズキ,アルトラパンショコラ,https://www.goo-net.com/usedcar/spread/goo/18/988022080301301065004.html,44.8万円,60万円,9.5万km,0,0,2023年11月,2014,660,4,2WD,ガソリン,5D,インパネAT,0,キャンドルオレンジＭ,463,−,339,−,3395x1475x1515mm,800,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,26.0km/リットル,−,1,1,4,4,有 軽度
4117,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/13/917022090600501647001.html,158.4万円,163.6万円,1.0万km,0,1,2023年3月,2020,660,4,2WD,ガソリン,5D,インパネAT,1,プラチナホワイトパール,646,−,−,−,3395x1475x1790mm,910,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,20.4km/リットル,25.6km/リットル,−,1,1,5,5,無し
4118,スズキ,スペーシアカスタム,https://www.goo-net.com/usedcar/spread/goo/15/941022091300507758002.html,103.8万円,115.8万円,2.3万km,0,0,2024年7月,2013,660,4,2WD,ガソリン,5D,インパネAT,0,パールホワイト,432,−,340,−,3395x1475x1735mm,870,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,27.8km/リットル,−,1,0,4,4,無し
4119,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/13/700050420630220908003.html,52.8万円,66.8万円,4.6万km,0,0,2023年9月,2014,660,4,2WD,ガソリン,5D,CVT,0,ゴールド,720,−,−,−,3395x1475x1620mm,830,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,26.8km/リットル,−,1,1,4,4,有 軽度
4120,トヨタ,ピクシスエポック,https://www.goo-net.com/usedcar/spread/goo/16/700072003430220702002.html,29.8万円,40万円,4.2万km,0,0,2023年5月,2014,660,4,2WD,ガソリン,5D,CVT,0,ホワイト,669,−,−,−,3395x1475x1490mm,730,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,33.4km/リットル,−,1,1,4,4,無し
4121,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/16/700070812930220719004.html,46.9万円,56.9万円,11.4万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,ブラウン,42,−,−,−,3395x1475x1780mm,970,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,20.8km/リットル,−,1,1,4,4,無し
4122,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/15/700020052530220305001.html,153万円,166万円,9km,1,1,2025年2月,2022,660,4,2WD,ハイブリッド,5D,インパネAT,0,シフォンアイボリーメタリック,499,−,−,−,3395x1475x1785mm,870,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,21.2km/リットル,28.2km/リットル,−,1,1,5,5,無し
