index,メーカー,モデル名,url,本体価格,支払価格,走行距離,登録済未使用車,禁煙車,車検,年式（初度登録）,排気量,乗車定員,駆動方式,燃料,ドア,ミッション,過給器,車体色,車台番号下3桁,その他仕様,全体のサイズ,荷台寸法,全長×全幅×全高,車両重量,駆動形式,使用燃料,最高出力,WLTCモード燃費,JC08モード燃費,10/15モード燃費,保証,法定整備,外装,内装,修復歴
1959,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/13/954022092000500997003.html,79.8万円,94.3万円,6.0万km,0,0,2023年3月,2014,660,4,2WD,ガソリン,5D,インパネAT,1,黒,291,−,−,−,3395x1475x1660mm,820,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,26.8km/リットル,−,1,1,4,4,無し
1960,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/19/700110152830211210001.html,19.8万円,34.8万円,10.2万km,0,0,なし,2014,660,4,2WD,ガソリン,5D,インパネAT,0,ブルーイッシュブラックパール３,904,−,339,−,3395x1475x1640mm,780,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,28.8km/リットル,−,1,0,3,4,無し
1961,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/19/700630030730220807001.html,123万円,128万円,6.6万km,0,1,2023年1月,2016,660,4,2WD,ガソリン,5D,インパネAT,0,パールホワイト,407,−,−,−,3395x1475x1775mm,950,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,5,4,有 軽度
1962,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/13/917022041500560123001.html,133万円,142.1万円,0.4万km,0,1,2024年3月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,ホライズンシーブルーＰ,248,−,−,−,3395x1475x1675mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23.2km/リットル,29.0km/リットル,−,1,1,5,5,無し
1963,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/10/700030256430220506009.html,129.9万円,145.4万円,6.7万km,0,0,なし,2017,660,4,4WD,ガソリン,5D,インパネAT,0,プレミアムベルベットパープルパールＩＩ,922,−,−,−,3395x1475x1800mm,1020,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,23.6km/リットル,−,1,1,4,5,無し
1964,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/13/700055080330220926001.html,85万円,96.5万円,3.6万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,ルナシルバーメタリック,218,−,−,−,3395x1475x1655mm,830,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,29.4km/リットル,−,1,1,4,4,無し
1965,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/13/939022061300501698001.html,127万円,133万円,1.4万km,0,1,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,1,パールホワイト３,891,−,−,−,3395x1475x1630mm,850,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,27.4km/リットル,−,1,1,4,4,無し
1966,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/10/700030256430220808010.html,149.9万円,162.4万円,0.8万km,0,0,2023年7月,2021,660,4,4WD,ガソリン,5D,インパネAT,0,ブラック,726,−,−,−,3395x1475x1815mm,−,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,25.4km/リットル,−,1,1,5,4,無し
1967,三菱,ｅＫワゴン,https://www.goo-net.com/usedcar/spread/goo/13/700056065430220802001.html,100万円,110万円,3.4万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,CVT,0,ライトブルー,799,寒冷地仕様,−,−,3395x1475x1640mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6400rpm,21.2km/リットル,29.4km/リットル,−,1,1,4,4,無し
1968,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/15/906022091800201054001.html,88万円,95.2万円,5.0万km,0,0,2023年2月,2016,660,4,2WD,ガソリン,5D,インパネAT,0,パールホワイト,134,−,−,−,3395x1475x1620mm,830,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,26.8km/リットル,−,1,1,5,4,無し
1969,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/16/700071015630220804001.html,86万円,94.4万円,1.8万km,0,1,車検整備付,2019,660,4,2WD,ガソリン,5D,CVT,0,ディープブルークリスタルマイカ,281,寒冷地仕様,339,−,3395x1475x1630mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,31.0km/リットル,−,1,1,5,5,無し
1970,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/15/917022091700600106001.html,165.8万円,173.9万円,1.3万km,0,1,2023年7月,2018,660,4,2WD,ガソリン,5D,インパネAT,1,シャイニンググレーメタリック,467,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,5,5,無し
1971,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/939022062500503690007.html,89万円,94.3万円,3.6万km,0,1,2022年11月,2017,660,4,2WD,ガソリン,5D,CVT,0,ディープブルークリスタルマイカ,878,−,−,−,3395x1475x1750mm,930,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,4,4,無し
1972,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/14/700903052230220327001.html,39.8万円,54.8万円,7.0万km,0,0,2023年9月,2010,660,4,4WD,ガソリン,5D,CVT,0,ブラック,378,寒冷地仕様,−,−,3395x1475x1630mm,880,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,19.6km/リットル,1,1,4,4,無し
1973,スズキ,パレット,https://www.goo-net.com/usedcar/spread/goo/14/700903052230220813005.html,39.8万円,58.1万円,12.1万km,0,0,なし,2009,660,4,2WD,ガソリン,5D,4AT,0,パールホワイト,460,−,−,−,3395x1475x1745mm,990,フルタイム４WD,無鉛レギュラーガソリン,60ps(44kW)/6000rpm,−,−,18.0km/リットル,1,0,4,4,無し
1974,マツダ,フレアワゴンタフスタイル,https://www.goo-net.com/usedcar/spread/goo/13/700050902330220916001.html,135.5万円,150万円,0.8万km,0,0,2023年7月,2020,660,4,2WD,ハイブリッド,5D,CVT,1,ブルーＩＩ,484,−,−,−,3395x1475x1800mm,890,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.6km/リットル,−,0,0,3,4,有 軽度
1975,スズキ,スペーシアギア,https://www.goo-net.com/usedcar/spread/goo/10/965022092800300430006.html,170.3万円,179.1万円,4.7万km,0,0,2024年7月,2019,660,4,4WD,ハイブリッド,5D,インパネAT,0,ブリスクブルーメタリック,640,−,−,−,3395x1475x1800mm,930,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,26.4km/リットル,−,1,1,4,4,無し
1976,ЅРЅЄЅЯЅФ,ЅЂЅШЅьЁМ,https://www.goo-net.com/usedcar/spread/goo/11/700090402630220712001.html,215.9万円,229万円,4km,1,1,2024年6月,2022,660,4,4WD,ガソリン,5D,インパネAT,0,オフビートカーキメタリック,431,−,−,−,3395x1475x1890mm,1020,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/5700rpm,14.7km/リットル,19.0km/リットル,−,1,1,5,5,無し
1977,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/15/700020838230220722001.html,106.8万円,114.8万円,4.3万km,0,1,車検整備付,2019,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムアイボリーパールＩＩ,263,−,−,−,3395x1475x1610mm,830,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,28.4km/リットル,−,1,1,5,4,無し
1978,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/16/700071013930220815001.html,26.8万円,39.8万円,10.8万km,0,0,車検整備付,2011,660,4,4WD,ガソリン,5D,CVT,0,ピンク,230,−,339,−,3395x1475x1750mm,980,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,21.0km/リットル,1,1,4,4,無し
1979,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/15/700062013630220822001.html,109.8万円,115.8万円,2.5万km,0,0,2023年7月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,ミッドナイトブルービームメタリック,705,−,−,−,3395x1475x1610mm,840,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,28.4km/リットル,−,1,1,4,4,無し
1980,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/12/917022090900400349001.html,149.8万円,155.5万円,2.7万km,0,0,2023年3月,2018,660,4,2WD,ガソリン,5D,インパネAT,1,プレミアムベルベットパープルパール,748,−,−,−,3395x1475x1790mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,4,4,無し
1981,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/13/971022031900100394003.html,113万円,123万円,0.7万km,0,0,2024年3月,2021,660,4,2WD,ハイブリッド,5D,CVT,0,ブルーイッシュブラックパール３,481,−,−,−,3395x1475x1650mm,770,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,25.2km/リットル,31.0km/リットル,−,1,1,5,5,無し
1982,ダイハツ,エッセ,https://www.goo-net.com/usedcar/spread/goo/15/700020020430220205001.html,21万円,31.7万円,6.8万km,0,1,なし,2008,660,4,2WD,ガソリン,5D,3AT,0,グリーン,876,−,339,−,3395x1475x1470mm,700,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,26.0km/リットル,1,0,4,4,無し
1983,三菱,ｅＫカスタム,https://www.goo-net.com/usedcar/spread/goo/19/700010025230220806001.html,99.8万円,109.8万円,4.4万km,0,0,車検整備付,2015,660,4,2WD,ガソリン,5D,CVT,1,ブラック,23,寒冷地仕様,−,−,3395x1475x1620mm,870,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,23.6km/リットル,−,1,1,4,4,無し
1984,スズキ,スペーシアカスタム,https://www.goo-net.com/usedcar/spread/goo/15/700020444630220927001.html,74.8万円,80万円,6.9万km,0,0,2023年1月,2014,660,4,2WD,ガソリン,5D,CVT,0,パールホワイト,671,−,−,−,3395x1475x1735mm,900,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,26.0km/リットル,−,1,1,4,4,無し
1985,スズキ,エブリイワゴン,https://www.goo-net.com/usedcar/spread/goo/13/700050495330210630001.html,125万円,--万円,5.2万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,4AT,0,ジャングルグリーン,361,−,−,−,3395x1475x1795mm,970,FR,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,14.4km/リットル,15.2km/リットル,1,1,4,3,無し
1986,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/988022053100505340001.html,158万円,--万円,1.5万km,0,1,2023年12月,2018,660,4,2WD,ガソリン,5D,CVT,1,ファイアークォーツレッドメタリック,787,寒冷地仕様,−,−,3395x1475x1750mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,26.0km/リットル,−,1,1,5,5,無し
1987,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/17/939022062100708064002.html,83.8万円,91.3万円,7.3万km,0,0,2024年3月,2015,660,4,2WD,ガソリン,5D,CVT,0,ファイアークォーツレッドＭ,105,−,−,−,3395x1475x1630mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,31.0km/リットル,−,1,1,4,4,無し
1988,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/12/700040095430220912002.html,77.7万円,84.7万円,8.2万km,0,1,車検整備付,2017,660,4,2WD,ハイブリッド,5D,インパネAT,0,ダークパープルＩＩ,430,−,−,−,3395x1475x1665mm,790,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,32.0km/リットル,−,1,1,4,4,無し
1989,スズキ,アルト,https://www.goo-net.com/usedcar/spread/goo/11/700091023330220615001.html,88.8万円,102.5万円,1.4万km,0,0,車検整備付,2017,660,4,4WD,ガソリン,5D,インパネAT,0,ホワイト,337,−,−,−,3395x1475x1475mm,700,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,33.2km/リットル,−,1,1,5,5,無し
1990,ダイハツ,ムーヴコンテ,https://www.goo-net.com/usedcar/spread/goo/13/939022072800709030001.html,23万円,29.6万円,12.5万km,0,1,車検整備付,2011,660,4,2WD,ガソリン,5D,コラムAT,0,パールホワイト３,455,−,−,−,3395x1475x1655mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/7200rpm,−,−,23.0km/リットル,1,1,4,3,無し
1991,ホンダ,Ｎ−ＷＧＮカスタム,https://www.goo-net.com/usedcar/spread/goo/19/700110157330220717002.html,101万円,108万円,2.9万km,0,1,2022年12月,2015,660,4,2WD,ガソリン,5D,CVT,0,ブルーＭ,824,−,−,−,3395x1475x1655mm,850,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,26.0km/リットル,−,1,1,4,4,無し
1992,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/13/971022051600510411001.html,69.8万円,78.4万円,7.2万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,ブルーイッシュブラックパール３,153,−,−,−,3395x1475x1735mm,850,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,29.0km/リットル,−,1,1,3,4,無し
1993,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/16/700070855230220907001.html,68万円,79万円,6.5万km,0,0,車検整備付,2014,660,4,2WD,ハイブリッド,5D,CVT,0,レッドＭ,357,−,−,−,3395x1475x1660mm,800,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,32.4km/リットル,−,1,1,5,5,有 軽度
1994,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/10/700030256430220406004.html,189.9万円,202.4万円,0.2万km,0,0,2024年4月,2021,660,4,4WD,ガソリン,5D,インパネAT,0,ブラックＭ,642,−,−,−,3395x1475x1815mm,970,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,19.8km/リットル,25.4km/リットル,−,1,0,5,5,無し
1995,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/10/939022082800300901001.html,70万円,76万円,2.8万km,0,0,2022年11月,2013,660,4,4WD,ガソリン,5D,CVT,0,ブラウン,616,−,−,−,3395x1475x1630mm,890,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,25.0km/リットル,−,1,1,4,4,無し
1996,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/14/700116614530190224005.html,32.8万円,42.9万円,6.0万km,0,0,車検整備付,2008,660,4,2WD,ガソリン,5D,4AT,0,ピンク,963,−,−,−,3395x1475x1750mm,920,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,18.2km/リットル,1,1,4,4,無し
1997,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/19/700080198630220929001.html,230万円,243万円,4km,1,1,2025年9月,2022,660,4,4WD,ガソリン,3D,4AT,1,ジャングルグリーン,805,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,1,5,5,無し
1998,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/13/700050415030220925002.html,234.8万円,248.8万円,0.6万km,0,1,2024年7月,2021,660,4,4WD,ガソリン,3D,5MT,1,ライトイエロー,14,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,1,5,5,無し
1999,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/11/700030366730220921001.html,244.8万円,255.7万円,0.4万km,0,1,2024年9月,2021,660,4,4WD,ガソリン,3D,4AT,0,Ｄグリーン,424,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,1,5,5,無し
2000,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/19/917022042500803133001.html,133万円,142.9万円,1.2万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,インパネAT,0,モーニングミストブルーメタリック,590,−,−,−,3395x1475x1790mm,890,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
2001,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/15/700062012730220808001.html,163.8万円,169.8万円,2.6万km,0,0,2023年7月,2018,660,4,2WD,ガソリン,5D,インパネAT,1,プレミアムベルベットパープルパール,169,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,5,5,無し
2002,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/16/700071020630210215002.html,59.8万円,69.6万円,5.3万km,0,0,車検整備付,2014,660,4,2WD,ガソリン,5D,CVT,0,ブラック,9,−,−,−,3395x1475x1775mm,930,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,4,4,有 軽度
2003,スズキ,パレットＳＷ,https://www.goo-net.com/usedcar/spread/goo/13/700050663330220715002.html,23.8万円,34.8万円,10.2万km,0,0,車検整備付,2010,660,4,2WD,ガソリン,5D,CVT,0,ワインＭ,494,−,−,−,3395x1475x1735mm,930,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,19.6km/リットル,21.5km/リットル,1,1,3,3,無し
2004,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/10/700030256430220516005.html,69.9万円,85.4万円,6.6万km,0,0,車検整備付,2017,660,4,4WD,ガソリン,5D,インパネAT,0,ホワイト,689,−,−,−,,,,ガソリン,,,,,1,1,4,4,無し
2005,スズキ,ＭＲワゴン,https://www.goo-net.com/usedcar/spread/goo/17/700100244430220618006.html,39.8万円,54.8万円,5.7万km,0,1,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,ライトブラウン,715,−,−,−,3395x1475x1625mm,810,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,23.0km/リットル,25.5km/リットル,1,1,4,4,有 中度
2006,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/19/700980038930220728003.html,78万円,87.9万円,10.0万km,0,0,2022年12月,2017,660,4,2WD,ガソリン,5D,インパネAT,1,ブラックＰ,721,寒冷地仕様,−,−,3395x1475x1775mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.2km/リットル,−,1,1,4,4,無し
2007,三菱,ｅＫスペースカスタム,https://www.goo-net.com/usedcar/spread/goo/15/961022070700201012002.html,87万円,102万円,4.7万km,0,0,2023年9月,2014,660,4,2WD,ガソリン,5D,CVT,0,シルバー,788,−,−,−,3395x1475x1775mm,950,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,20.6km/リットル,−,1,1,3,3,無し
2008,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/19/700980038930210905001.html,58万円,69.9万円,11.7万km,0,0,2024年10月,2012,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムゴールドパープルパール,430,−,−,−,3395x1475x1780mm,960,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,22.0km/リットル,24.5km/リットル,1,1,4,4,無し
2009,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/16/939022081900701426002.html,99.8万円,107.6万円,0.9万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,ブライトシルバーＭ,980,福祉車両,−,−,,,,ガソリン,,,,,1,1,5,5,無し
2010,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/13/917022040300507852001.html,99.8万円,107.8万円,2.9万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムホワイトパール,408,−,−,−,3395x1475x1655mm,830,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,29.4km/リットル,−,1,1,5,4,無し
2011,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/12/700040039430220904002.html,95.0万円,103.9万円,0.9万km,0,0,2023年1月,2016,660,4,2WD,ガソリン,5D,CVT,0,パールホワイト,483,−,−,−,3395x1475x1620mm,830,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,26.8km/リットル,−,1,1,5,5,無し
2012,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/13/700012173130211119001.html,119万円,129万円,4.5万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムブルームーンパール,339,−,339,−,3395x1475x1610mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
2013,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/13/917022051300560433001.html,128万円,136.2万円,2.8万km,0,1,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムピンクパール,119,−,−,−,3395x1475x1790mm,890,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,5,4,無し
2014,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/19/917022071600803154001.html,108万円,114.3万円,4.1万km,0,0,2023年1月,2016,660,4,2WD,ガソリン,5D,インパネAT,1,スマートブラック,308,−,−,−,3395x1475x1780mm,980,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.0km/リットル,−,1,1,4,4,無し
2015,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/19/700080134430220624002.html,122.8万円,132.1万円,2.4万km,0,0,車検整備付,2017,660,4,2WD,ハイブリッド,5D,インパネAT,0,クールカーキパールメタリック,999,−,−,−,3395x1475x1665mm,800,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,32.0km/リットル,−,1,1,4,4,無し
2016,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/19/961022062200803466003.html,125.8万円,134.6万円,2.5万km,0,0,2023年12月,2018,660,4,2WD,ガソリン,5D,AT,0,オレンジ／ホワイト,294,−,−,−,3395x1475x1665mm,790,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,32.0km/リットル,−,0,0,4,4,無し
2017,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/17/939022062501001458001.html,88.9万円,95.4万円,3.0万km,0,0,車検整備付,2018,660,4,2WD,ハイブリッド,5D,CVT,0,ブリスクブルー,863,−,−,−,3395x1475x1650mm,770,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,33.4km/リットル,−,1,1,5,5,無し
2018,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/13/988022012300561248002.html,69.9万円,92.9万円,7km,1,1,2024年11月,2021,660,4,2WD,ガソリン,5D,CVT,0,スカイブルーメタリック,524,−,−,−,3395x1475x1500mm,650,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,25km/リットル,35.2km/リットル,−,0,0,5,5,無し
2019,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/10/700030016830220604006.html,68万円,83万円,6.6万km,0,0,車検整備付,2018,660,4,4WD,ガソリン,5D,CVT,0,ホワイト,62,寒冷地仕様,−,−,3395x1475x1510mm,720,フルタイム４WD,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,−,32.2km/リットル,−,1,1,4,4,無し
2020,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/11/700090288430220407001.html,68万円,--万円,4.3万km,0,1,なし,2009,660,4,4WD,ガソリン,5D,CVT,0,ライトブルー,657,−,−,−,3395x1475x1510mm,840,フルタイム４WD,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,20.5km/リットル,1,0,4,4,無し
2021,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022070900520177012.html,138.8万円,145.7万円,3.6万km,0,0,2023年5月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,シャイニンググレーＭ,103,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
2022,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/13/700050345430211112002.html,64.6万円,76.8万円,1.6万km,0,1,なし,2015,660,4,2WD,ガソリン,5D,インパネAT,0,ピンク,652,−,339,−,3395x1475x1620mm,830,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,26.2km/リットル,−,1,0,5,5,無し
2023,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/17/917022061401002528004.html,129.8万円,140.5万円,5.5万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラックパール,133,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
2024,日産,モコ,https://www.goo-net.com/usedcar/spread/goo/15/700020844130220913002.html,29.8万円,41.8万円,7.9万km,0,0,2024年6月,2011,660,4,2WD,ガソリン,5D,インパネAT,0,アーバンブラウンＰＭ,658,−,−,−,3395x1475x1625mm,810,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,23.0km/リットル,25.5km/リットル,1,1,4,4,無し
2025,ダイハツ,ミラ,https://www.goo-net.com/usedcar/spread/goo/14/700116614530190224009.html,27.9万円,38.6万円,4.9万km,0,0,車検整備付,2012,660,4,2WD,ガソリン,5D,CVT,0,シルバー,986,−,−,−,3395x1475x1530mm,750,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,22.0km/リットル,1,1,4,4,無し
2026,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/15/917022091700610023002.html,146.8万円,--万円,2.5万km,0,1,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムホワイトパール,564,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
2027,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/19/700110087530220318004.html,74.8万円,83.4万円,5.4万km,0,0,2023年8月,2016,660,4,2WD,ガソリン,5D,5AT,0,ピンク,926,−,−,−,3395x1475x1525mm,650,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,29.6km/リットル,−,1,0,4,4,無し
2028,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/13/917022070900505854003.html,75万円,80.3万円,4.1万km,0,0,2024年2月,2013,660,4,2WD,ガソリン,5D,インパネAT,0,チェリーシェルピンクメタリック,58,−,−,−,3395x1475x1770mm,930,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,22.2km/リットル,24.5km/リットル,1,1,2,3,無し
