index,メーカー,モデル名,url,本体価格,支払価格,走行距離,登録済未使用車,禁煙車,車検,年式（初度登録）,排気量,乗車定員,駆動方式,燃料,ドア,ミッション,過給器,車体色,車台番号下3桁,その他仕様,全体のサイズ,荷台寸法,全長×全幅×全高,車両重量,駆動形式,使用燃料,最高出力,WLTCモード燃費,JC08モード燃費,10/15モード燃費,保証,法定整備,外装,内装,修復歴
355,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/19/939022071600802576001.html,83万円,93万円,0.5万km,0,0,2024年12月,2021,660,4,2WD,ガソリン,5D,CVT,0,スカイブルーＭ,773,−,−,−,3395x1475x1500mm,650,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,25km/リットル,35.2km/リットル,−,1,1,5,5,無し
356,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/19/939022061900802580006.html,83万円,93万円,0.8万km,0,0,2024年4月,2021,660,4,2WD,ガソリン,5D,CVT,0,スカイブルーＭ,274,−,−,−,3395x1475x1500mm,650,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,25km/リットル,35.2km/リットル,−,1,1,4,4,無し
357,ホンダ,Ｎ−ＷＧＮカスタム,https://www.goo-net.com/usedcar/spread/goo/14/963022060400505788001.html,149.8万円,164万円,0.6万km,0,0,2023年3月,2020,660,4,2WD,ガソリン,5D,CVT,0,シャイニンググレーメタリック,610,−,339,−,3395x1475x1705mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23.2km/リットル,29.0km/リットル,−,1,1,5,4,無し
358,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/19/917021110200840482003.html,68.8万円,80.3万円,7.7万km,0,0,車検整備付,2015,660,4,2WD,ガソリン,5D,インパネAT,0,カトラリーシルバーメタリック,623,−,−,−,3395x1475x1655mm,820,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,29.2km/リットル,−,1,1,4,4,無し
359,マツダ,ＡＺワゴンカスタムスタイル,https://www.goo-net.com/usedcar/spread/goo/17/700100199930170801001.html,30万円,38万円,9.6万km,0,0,車検整備付,2009,660,4,2WD,ガソリン,5D,インパネAT,0,ワインＭ,843,−,−,−,3395x1475x1675mm,840,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,21.0km/リットル,0,1,3,4,無し
360,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/17/700101005030220704001.html,99.8万円,107.2万円,2.7万km,0,0,2023年1月,2018,660,4,2WD,ガソリン,5D,CVT,0,ブルーイッシュブラックパール３,267,−,−,−,3395x1475x1650mm,770,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,26.8km/リットル,−,0,1,5,5,無し
361,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/11/939022060700902533002.html,108万円,118万円,3.4万km,0,0,車検整備付,2013,660,4,4WD,ガソリン,5D,CVT,0,プレミアムイエローパール２,292,−,−,−,3395x1475x1630mm,890,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,25.0km/リットル,−,1,1,4,4,無し
362,ダイハツ,ミラココア,https://www.goo-net.com/usedcar/spread/goo/15/700060119830220628001.html,59万円,72万円,7.6万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,CVT,0,ココアベージュマイカメタリック,501,−,−,−,3395x1475x1560mm,810,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,23.5km/リットル,1,1,4,4,無し
363,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/16/700071009630200805001.html,275万円,280万円,0.3万km,0,0,2023年7月,2018,660,4,4WD,ガソリン,3D,5MT,1,イエロー,284,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,1,5,5,無し
364,スズキ,Ｋｅｉ,https://www.goo-net.com/usedcar/spread/goo/13/700051066830220314001.html,10.8万円,20.3万円,6.2万km,0,0,車検整備付,2009,660,4,2WD,ガソリン,5D,4AT,0,シルキーシルバーメタリック,31,−,−,−,3395x1475x1545mm,760,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,22.5km/リットル,0,1,3,3,有 軽度
365,ホンダ,Ｎ−ＷＧＮカスタム,https://www.goo-net.com/usedcar/spread/goo/19/917022091600800232001.html,112万円,118.7万円,4.6万km,0,0,2024年5月,2017,660,4,2WD,ガソリン,5D,インパネAT,1,プレミアムホワイトパール,577,−,−,−,3395x1475x1655mm,850,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,26.0km/リットル,−,1,1,4,4,無し
366,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/13/917022092500540738002.html,129.8万円,140.2万円,2.8万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,1,ブリリアントスポーティブルーＭ,836,−,−,−,3395x1475x1545mm,870,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,23.6km/リットル,−,1,1,4,4,無し
367,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/13/917022090600503276002.html,133万円,140.2万円,1.7万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,インパネAT,0,ホライゾンシーブルーパール,31,−,−,−,3395x1475x1675mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23.2km/リットル,29.0km/リットル,−,1,1,5,5,無し
368,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/15/700020059130201128001.html,59.5万円,--万円,5.8万km,0,1,なし,2014,660,4,2WD,ガソリン,5D,CVT,0,ルナグレーパールメタリック,941,−,−,−,3395x1475x1640mm,780,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,28.8km/リットル,−,1,0,4,4,無し
369,ホンダ,Ｎ−ＷＧＮカスタム,https://www.goo-net.com/usedcar/spread/goo/12/700040350030220204005.html,104.8万円,125.8万円,1.6万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,パープルＭ,35,−,−,−,3395x1475x1655mm,840,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,29.4km/リットル,−,1,1,4,4,無し
370,スズキ,パレット,https://www.goo-net.com/usedcar/spread/goo/11/700050761730220410002.html,18万円,28万円,18.5万km,0,0,2023年10月,2010,660,4,4WD,ガソリン,5D,CVT,0,シルバーＭ,334,−,−,−,3395x1475x1745mm,980,フルタイム４WD,無鉛レギュラーガソリン,60ps(44kW)/6000rpm,−,−,18.0km/リットル,1,1,3,3,有 軽度
371,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/11/700090338230180621001.html,89.8万円,--万円,2.5万km,0,0,なし,2016,660,4,2WD,ガソリン,5D,CVT,0,レッド,523,−,−,−,3395x1475x1630mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,31.0km/リットル,−,0,0,4,4,無し
372,スバル,ステラ,https://www.goo-net.com/usedcar/spread/goo/11/700090368830200727001.html,42.9万円,52.7万円,10.3万km,0,0,車検整備付,2012,660,4,4WD,ガソリン,5D,CVT,0,ブラックマイカメタリック,932,−,−,−,3395x1475x1635mm,870,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,24.8km/リットル,27.0km/リットル,1,1,4,4,無し
373,三菱,パジェロミニ,https://www.goo-net.com/usedcar/spread/goo/15/700020455230211219001.html,118.8万円,--万円,2.2万km,0,0,なし,2011,660,4,4WD,ガソリン,3D,4AT,1,ワインＭ,904,−,−,−,3395x1475x1635mm,980,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,−,−,1,0,4,4,無し
374,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/15/907022080100602121002.html,179.8万円,189.4万円,2.0万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,インパネAT,1,パールホワイト,698,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,5,4,無し
375,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/18/700130052630220310001.html,128万円,144万円,5.7万km,0,0,車検整備付,2011,660,4,4WD,ガソリン,3D,4AT,1,レッド,939,−,−,−,3395x1475x1680mm,980,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,16.4km/リットル,1,1,5,4,無し
376,スズキ,パレット,https://www.goo-net.com/usedcar/spread/goo/13/700050994930211125001.html,35.8万円,45.8万円,8.5万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,CVT,0,ライトゴールド,246,−,−,−,3395x1475x1735mm,930,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,20.2km/リットル,22.5km/リットル,0,1,3,4,無し
377,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/17/939022062801001405002.html,88.5万円,98.5万円,4.2万km,0,0,2023年11月,2018,660,4,2WD,ガソリン,5D,CVT,0,シルバー,665,−,−,−,3395x1475x1620mm,830,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,26.8km/リットル,−,1,1,5,5,無し
378,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/16/700071009630200805001.html,275万円,280万円,0.3万km,0,0,2023年7月,2018,660,4,4WD,ガソリン,3D,5MT,1,イエロー,284,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,1,5,5,無し
379,ホンダ,Ｎ−ＷＧＮカスタム,https://www.goo-net.com/usedcar/spread/goo/19/917022091600800232001.html,112万円,118.7万円,4.6万km,0,0,2024年5月,2017,660,4,2WD,ガソリン,5D,インパネAT,1,プレミアムホワイトパール,577,−,−,−,3395x1475x1655mm,850,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,26.0km/リットル,−,1,1,4,4,無し
380,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/13/917022092500540738002.html,129.8万円,140.2万円,2.8万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,1,ブリリアントスポーティブルーＭ,836,−,−,−,3395x1475x1545mm,870,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,23.6km/リットル,−,1,1,4,4,無し
381,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/13/917022090600503276002.html,133万円,140.2万円,1.7万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,インパネAT,0,ホライゾンシーブルーパール,31,−,−,−,3395x1475x1675mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23.2km/リットル,29.0km/リットル,−,1,1,5,5,無し
382,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/15/700020059130201128001.html,59.5万円,--万円,5.8万km,0,1,なし,2014,660,4,2WD,ガソリン,5D,CVT,0,ルナグレーパールメタリック,941,−,−,−,3395x1475x1640mm,780,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,28.8km/リットル,−,1,0,4,4,無し
383,„Ū„ó„Ą,£Ī”Ż£×£Ē£Ī„«„¹„æ„ą,https://www.goo-net.com/usedcar/spread/goo/12/700040350030220204005.html,104.8万円,125.8万円,1.6万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,パープルＭ,35,−,−,−,3395x1475x1655mm,840,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,29.4km/リットル,−,1,1,4,4,無し
384,スズキ,パレット,https://www.goo-net.com/usedcar/spread/goo/11/700050761730220410002.html,18万円,28万円,18.5万km,0,0,2023年10月,2010,660,4,4WD,ガソリン,5D,CVT,0,シルバーＭ,334,−,−,−,3395x1475x1745mm,980,フルタイム４WD,無鉛レギュラーガソリン,60ps(44kW)/6000rpm,−,−,18.0km/リットル,1,1,3,3,有 軽度
385,ダイハツ,アトレーワゴン,https://www.goo-net.com/usedcar/spread/goo/11/700090248230220803001.html,168万円,--万円,1.1万km,0,0,2023年12月,2018,660,4,4WD,ガソリン,5D,インパネAT,1,パールホワイトＩＩＩ,911,−,339,−,3395x1475x1875mm,1050,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/5700rpm,−,15.2km/リットル,−,1,1,5,5,無し
386,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/14/700115017130220514001.html,82万円,86.7万円,3.9万km,0,0,2023年5月,2014,660,4,2WD,ガソリン,5D,インパネAT,0,ＤブラウンＭ,353,−,−,−,3395x1475x1775mm,930,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,4,4,無し
387,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/11/700091003830220420001.html,17万円,25万円,14.1万km,0,0,なし,2008,660,4,2WD,ガソリン,5D,コラムAT,0,グレー,583,−,−,−,3395x1475x1635mm,830,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,20.0km/リットル,1,0,3,3,無し
388,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/11/700090270530220831001.html,59万円,73万円,8.5万km,0,0,車検整備付,2012,660,4,4WD,ガソリン,5D,インパネAT,0,マルーンブラウンパール,898,−,339,−,3395x1475x1510mm,840,フルタイム４WD,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,20.5km/リットル,1,1,4,4,無し
389,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/19/700084016130220208001.html,39.8万円,--万円,6.8万km,0,0,車検整備付,2009,660,4,2WD,ガソリン,5D,インパネAT,0,ホワイト,676,福祉車両,−,−,,,,ガソリン,,,,,1,1,4,4,無し
390,三菱,ｅＫスペース,https://www.goo-net.com/usedcar/spread/goo/19/700080261830211213003.html,78万円,--万円,6.8万km,0,0,2023年6月,2015,660,4,2WD,ガソリン,5D,CVT,0,ブラックマイカ,241,−,−,−,3395x1475x1775mm,930,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,4,3,無し
391,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/16/700070388730220820001.html,48万円,59万円,5.5万km,0,0,車検整備付,2014,660,4,2WD,ガソリン,5D,CVT,0,シルバーＭ,706,−,−,−,3395x1475x1640mm,770,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,26.0km/リットル,−,1,1,4,4,有 軽度
392,スバル,ステラ,https://www.goo-net.com/usedcar/spread/goo/15/700020676530220711001.html,32.8万円,44万円,7.7万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,ブルー,359,−,−,−,3395x1475x1620mm,810,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,29.0km/リットル,−,0,1,4,3,無し
393,ホンダ,ライフ,https://www.goo-net.com/usedcar/spread/goo/11/700090221030220321002.html,46.8万円,59万円,6.9万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,4AT,0,パールホワイト,229,−,−,−,3395x1475x1635mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/7100rpm,−,19.6km/リットル,21.0km/リットル,1,1,5,4,有 軽度
394,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/15/700020871130220826001.html,33万円,44.5万円,7.4万km,0,0,車検整備付,2009,660,4,2WD,ガソリン,5D,CVT,0,ブラックＭ,790,−,−,−,3395x1475x1675mm,880,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,−,21.5km/リットル,1,1,4,4,無し
395,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/19/700080346430220822001.html,109.9万円,122.7万円,5.6万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,レッドＩＩ,363,寒冷地仕様,−,−,3395x1475x1775mm,960,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,4,4,無し
396,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/11/700090341330220622004.html,95万円,105.4万円,6.2万km,0,0,2024年8月,2019,660,4,4WD,ガソリン,5D,CVT,0,ライトブルーＭ,607,寒冷地仕様,−,−,3395x1475x1510mm,740,フルタイム４WD,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,23.2km/リットル,32.2km/リットル,−,1,1,4,4,無し
397,マツダ,キャロルエコ,https://www.goo-net.com/usedcar/spread/goo/15/700020819630220508003.html,28.2万円,30万円,7.9万km,0,0,2022年11月,2013,660,4,2WD,ガソリン,5D,CVT,0,ブルーイッシュブラックパール３,587,−,−,−,3395x1475x1520mm,730,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,30.2km/リットル,−,1,1,4,3,無し
398,ホンダ,Ｎ−ＢＯＸスラッシュ,https://www.goo-net.com/usedcar/spread/goo/13/917022090100507223001.html,158万円,165万円,3.6万km,0,0,2024年4月,2015,660,4,2WD,ガソリン,5D,インパネAT,1,プレミアムディープモカパール,213,−,−,−,3395x1475x1670mm,950,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,23.0km/リットル,−,1,1,4,4,無し
399,ダイハツ,キャスト,https://www.goo-net.com/usedcar/spread/goo/11/700090020530210906003.html,103万円,--万円,2.9万km,0,0,なし,2017,660,4,2WD,ガソリン,5D,インパネAT,0,レッドＩＩ,466,−,339,−,3395x1475x1630mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,30.0km/リットル,−,1,1,4,4,有 軽度
400,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/12/700040350030220912005.html,69.8万円,89.8万円,5.5万km,0,0,車検整備付,2014,660,4,2WD,ガソリン,5D,インパネAT,0,ブラックマイカメタリック,196,−,−,−,3395x1475x1620mm,850,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,25.2km/リットル,−,1,1,4,3,無し
401,ホンダ,Ｎ−ＢＯＸ＋,https://www.goo-net.com/usedcar/spread/goo/15/700020634530220910001.html,84.8万円,93.3万円,7.1万km,0,0,2023年2月,2014,660,4,2WD,ガソリン,5D,インパネAT,0,ブラウンＭ,256,福祉車両,339,−,3395x1475x1780mm,1000,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,21.2km/リットル,−,1,1,4,3,無し
402,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/11/700090221030200712001.html,46.8万円,59万円,7.6万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,パープルＭ,517,−,−,−,3395x1475x1620mm,830,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,26.8km/リットル,−,1,1,4,4,有 軽度
403,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/16/700070827730220903002.html,32万円,37万円,13.6万km,0,0,2023年9月,2011,660,4,2WD,ガソリン,5D,5MT,0,グレーＭ,700,−,−,−,3395x1475x1875mm,900,FR,無鉛レギュラーガソリン,49ps(36kW)/5800rpm,−,15.8km/リットル,16.8km/リットル,1,1,3,4,無し
404,日産,モコ,https://www.goo-net.com/usedcar/spread/goo/15/700060079630200108001.html,29万円,35.3万円,7.0万km,0,0,2024年3月,2009,660,4,2WD,ガソリン,5D,4AT,0,オレンジＭ,383,−,−,−,3395x1475x1620mm,820,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,21.0km/リットル,1,1,4,4,無し
405,日産,モコ,https://www.goo-net.com/usedcar/spread/goo/11/700090261930211022001.html,69.3万円,76.6万円,7.0万km,0,0,車検整備付,2012,660,4,4WD,ガソリン,5D,インパネAT,0,スノーパールホワイト,589,−,−,−,3395x1475x1625mm,860,フルタイム４WD,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,21.0km/リットル,23.0km/リットル,1,1,4,4,無し
406,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/10/700030312230220319001.html,138万円,152.1万円,3.3万km,0,0,車検整備付,2018,660,4,4WD,ガソリン,5D,CVT,0,ブラック,46,−,−,−,3395x1475x1815mm,950,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,25.4km/リットル,−,1,1,4,4,無し
407,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/11/700090237430220502003.html,119.8万円,129.8万円,2.9万km,0,0,2023年12月,2016,660,4,4WD,ガソリン,5D,CVT,0,ブラックＭ,264,−,339,−,3395x1475x1750mm,970,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,27.0km/リットル,−,0,0,4,4,無し
408,日産,モコ,https://www.goo-net.com/usedcar/spread/goo/10/700030315730220422001.html,24万円,30万円,9.5万km,0,0,2023年12月,2010,660,4,4WD,ガソリン,5D,4AT,0,ブラウン,187,寒冷地仕様,339,−,3395x1475x1630mm,870,フルタイム４WD,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,18.6km/リットル,19.6km/リットル,0,1,3,3,無し
